	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	0.950136020297991	-0.808202411248982	0.50801108973009	-0.881862140335505	0.93686115449733	-0.705528011510969	-0.743737794926249	0.603773540008587	-0.829603938251984	0.858475014458614	0.671211024291173	0.630581726808212	-0.762115009356418	-1.17866262801706	-0.589102933821085	1.13194105825647	-0.737391164865515	-0.64653079553545	1.07995921403337	1.31423708736205	-1.20451632317313	1.13693369100959	0.707707408582812	0.873211520256788	0.986374323255961	1.04633312246255	-0.996303582007828	-0.66715772571293	1.50979216984092	1.00843796940878	-1.15560466800004	0.882802656931055	0.962786887443328	0.795707824100942	1.11153867219091	0.90338195812228	-0.92681797349559	1.3545676597613	-1.33090108256884	0.804535863346404	-0.720685813489118	1.04479560411818	0.959758113864594	-0.89165729043644	-1.1298555670849	1.05989965347673	-0.706769790130828	-0.745037670227315	-0.95234032651795	0.814326516729353	0.845338425392074	1.59041617134456	1.24301812616271	-0.783313285055733	-0.83374698569274	-0.714594615924961	-1.21288072358968	0.923941301731764	-0.69536889167889	-0.5524154770059	-0.71856529365385	-1.37288918900802	-1.04023896618319	-0.639129542774591	-0.760342030785383	-0.817150832260577	0.957432101480495	-0.821695441752774	-1.01061299191831	-0.845241481600286	-0.851925183547192	-0.706680428621202	-0.776130008590961	-0.697605898957081	-0.975096887248639	0.708493860164614	-0.87560339264181	0.909286641441437	-0.832709597451474	0.671909548689015	0.677413240651991	-0.854475490914873	-1.1417716230261	-0.73490539438101	-0.723960361855372	0.969361817861706	-0.65749437286452	0.584684844796098	-0.871885849573012	1.08644294362547	-0.886252511405948	0.775185806177522	1.0665581289834	-0.996085565701272	0.64200724502949	1.038424453364	-1.03053416560838	-0.828789538300514	-1.19735575415295	-1.36233674615912	0.901873434439045	-0.752341881199089	-1.26909054522854	1.09293549905732
PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	0.950136020297991	-0.808202411248982	0.50801108973009	-0.881862140335505	0.93686115449733	-0.705528011510969	-0.743737794926249	0.603773540008587	-0.829603938251984	0.858475014458614	0.671211024291173	0.630581726808212	-0.762115009356418	-1.17866262801706	-0.589102933821085	1.13194105825647	-0.737391164865515	-0.64653079553545	1.07995921403337	1.31423708736205	-1.20451632317313	1.13693369100959	0.707707408582812	0.873211520256788	0.986374323255961	1.04633312246255	-0.996303582007828	-0.66715772571293	1.50979216984092	1.00843796940878	-1.15560466800004	0.882802656931055	0.962786887443328	0.795707824100942	1.11153867219091	0.90338195812228	-0.92681797349559	1.3545676597613	-1.33090108256884	0.804535863346404	-0.720685813489118	1.04479560411818	0.959758113864594	-0.89165729043644	-1.1298555670849	1.05989965347673	-0.706769790130828	-0.745037670227315	-0.95234032651795	0.814326516729353	0.845338425392074	1.59041617134456	1.24301812616271	-0.783313285055733	-0.83374698569274	-0.714594615924961	-1.21288072358968	0.923941301731764	-0.69536889167889	-0.5524154770059	-0.71856529365385	-1.37288918900802	-1.04023896618319	-0.639129542774591	-0.760342030785383	-0.817150832260577	0.957432101480495	-0.821695441752774	-1.01061299191831	-0.845241481600286	-0.851925183547192	-0.706680428621202	-0.776130008590961	-0.697605898957081	-0.975096887248639	0.708493860164614	-0.87560339264181	0.909286641441437	-0.832709597451474	0.671909548689015	0.677413240651991	-0.854475490914873	-1.1417716230261	-0.73490539438101	-0.723960361855372	0.969361817861706	-0.65749437286452	0.584684844796098	-0.871885849573012	1.08644294362547	-0.886252511405948	0.775185806177522	1.0665581289834	-0.996085565701272	0.64200724502949	1.038424453364	-1.03053416560838	-0.828789538300514	-1.19735575415295	-1.36233674615912	0.901873434439045	-0.752341881199089	-1.26909054522854	1.09293549905732
PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	0.950136020297991	-0.808202411248982	0.50801108973009	-0.881862140335505	0.93686115449733	-0.705528011510969	-0.743737794926249	0.603773540008587	-0.829603938251984	0.858475014458614	0.671211024291173	0.630581726808212	-0.762115009356418	-1.17866262801706	-0.589102933821085	1.13194105825647	-0.737391164865515	-0.64653079553545	1.07995921403337	1.31423708736205	-1.20451632317313	1.13693369100959	0.707707408582812	0.873211520256788	0.986374323255961	1.04633312246255	-0.996303582007828	-0.66715772571293	1.50979216984092	1.00843796940878	-1.15560466800004	0.882802656931055	0.962786887443328	0.795707824100942	1.11153867219091	0.90338195812228	-0.92681797349559	1.3545676597613	-1.33090108256884	0.804535863346404	-0.720685813489118	1.04479560411818	0.959758113864594	-0.89165729043644	-1.1298555670849	1.05989965347673	-0.706769790130828	-0.745037670227315	-0.95234032651795	0.814326516729353	0.845338425392074	1.59041617134456	1.24301812616271	-0.783313285055733	-0.83374698569274	-0.714594615924961	-1.21288072358968	0.923941301731764	-0.69536889167889	-0.5524154770059	-0.71856529365385	-1.37288918900802	-1.04023896618319	-0.639129542774591	-0.760342030785383	-0.817150832260577	0.957432101480495	-0.821695441752774	-1.01061299191831	-0.845241481600286	-0.851925183547192	-0.706680428621202	-0.776130008590961	-0.697605898957081	-0.975096887248639	0.708493860164614	-0.87560339264181	0.909286641441437	-0.832709597451474	0.671909548689015	0.677413240651991	-0.854475490914873	-1.1417716230261	-0.73490539438101	-0.723960361855372	0.969361817861706	-0.65749437286452	0.584684844796098	-0.871885849573012	1.08644294362547	-0.886252511405948	0.775185806177522	1.0665581289834	-0.996085565701272	0.64200724502949	1.038424453364	-1.03053416560838	-0.828789538300514	-1.19735575415295	-1.36233674615912	0.901873434439045	-0.752341881199089	-1.26909054522854	1.09293549905732
PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	0.950136020297991	-0.808202411248982	0.50801108973009	-0.881862140335505	0.93686115449733	-0.705528011510969	-0.743737794926249	0.603773540008587	-0.829603938251984	0.858475014458614	0.671211024291173	0.630581726808212	-0.762115009356418	-1.17866262801706	-0.589102933821085	1.13194105825647	-0.737391164865515	-0.64653079553545	1.07995921403337	1.31423708736205	-1.20451632317313	1.13693369100959	0.707707408582812	0.873211520256788	0.986374323255961	1.04633312246255	-0.996303582007828	-0.66715772571293	1.50979216984092	1.00843796940878	-1.15560466800004	0.882802656931055	0.962786887443328	0.795707824100942	1.11153867219091	0.90338195812228	-0.92681797349559	1.3545676597613	-1.33090108256884	0.804535863346404	-0.720685813489118	1.04479560411818	0.959758113864594	-0.89165729043644	-1.1298555670849	1.05989965347673	-0.706769790130828	-0.745037670227315	-0.95234032651795	0.814326516729353	0.845338425392074	1.59041617134456	1.24301812616271	-0.783313285055733	-0.83374698569274	-0.714594615924961	-1.21288072358968	0.923941301731764	-0.69536889167889	-0.5524154770059	-0.71856529365385	-1.37288918900802	-1.04023896618319	-0.639129542774591	-0.760342030785383	-0.817150832260577	0.957432101480495	-0.821695441752774	-1.01061299191831	-0.845241481600286	-0.851925183547192	-0.706680428621202	-0.776130008590961	-0.697605898957081	-0.975096887248639	0.708493860164614	-0.87560339264181	0.909286641441437	-0.832709597451474	0.671909548689015	0.677413240651991	-0.854475490914873	-1.1417716230261	-0.73490539438101	-0.723960361855372	0.969361817861706	-0.65749437286452	0.584684844796098	-0.871885849573012	1.08644294362547	-0.886252511405948	0.775185806177522	1.0665581289834	-0.996085565701272	0.64200724502949	1.038424453364	-1.03053416560838	-0.828789538300514	-1.19735575415295	-1.36233674615912	0.901873434439045	-0.752341881199089	-1.26909054522854	1.09293549905732
PI3K/AKT activation Homo sapiens R-HSA-198203	0.907851666808073	-0.722410783714131	-0.622519551153068	-0.842066952528686	0.99753253171026	-0.826681754048205	-0.807645664264113	-0.593679404437812	-0.814626653374368	0.776977006418022	0.656278161303138	0.581184365384399	-0.735987385271227	-1.23000334956307	-0.570431879944927	1.174299909312	-0.730206608491172	-0.697132294425818	1.08537786121968	1.32269682233725	-1.27081085498308	1.17483333787322	0.701748158369894	0.865290962391849	1.06568487839978	1.01527081876244	-0.988460745706523	-0.72715069371446	1.55508520844585	0.981380758607888	-1.21980527428877	0.858737117426926	1.01331716879727	0.786138256631523	1.04649484678768	0.997731013464769	-0.960148624232235	1.3877922577174	-1.33418072279875	0.886060809607669	-0.711690611043937	1.00172473865819	0.914508727433482	-0.938912769620935	-1.18414906366368	1.13850320217002	-0.677547539257866	-0.686739784528954	-0.901633196548973	0.825167584806794	0.853984598999679	1.63984116021943	1.25422485688838	-0.819682782878315	-0.838326642946874	-0.694561913112451	-1.21256819067008	0.963373542824892	-0.697053335643719	-0.54263727906673	-0.698328618112027	-1.30437389479936	-1.09866016081888	-0.624665451223781	-0.82556707599462	-0.7592860047829	0.954522470736169	0.629857643067401	-1.04535292467798	-0.844475864177163	-0.878721588519816	-0.777304041335075	-0.716358614148011	-0.684052115251901	-1.01055781693888	0.728512313998689	-0.943237057767938	1.00647631963646	-0.820688735236603	0.792874512153086	0.667250183971378	-0.880927232523333	-1.238324934491	-0.749171643261081	-0.694505090328619	0.993876989109251	-0.616834042981538	-0.645069892930848	-0.898302144743638	1.07686365636199	-0.923527698024676	0.902743554506436	1.06690488791806	-1.10766467834961	0.624512774628436	1.08999895932265	-0.99823906049753	-0.871364914721967	-1.23823768282134	-1.37854558373538	0.900158831511231	-0.754784416870463	-1.31405664315269	1.1582323497779
Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	0.800482064083412	-1.20579483788391	-1.19740864554008	-0.945752889359715	-1.13949034897106	-1.04834039886541	-0.953585938656948	0.924390643607901	-1.17413131794109	0.921780995471807	-1.34525428902601	0.937947809890697	-0.966703796676059	-1.33320179206126	0.756679686075831	1.44618775160658	-0.73889745948731	-0.936902841532875	1.19955116134641	1.52113557899293	-1.32116378535891	1.62458344377498	1.06476215832629	1.40452066969876	0.980438520864241	0.999786318667338	0.873802736326176	-0.751133594704845	1.82304840871579	0.918529594656044	-1.49184369671938	1.02925612496876	1.18728518949673	-1.22940582886815	1.34395315823186	-0.854047717288969	-1.36799954184513	1.29312462766986	-1.15022933707445	-1.39373103902928	-1.07245259242704	1.8044881492542	1.35149951763222	1.16808264377107	-1.30644263212779	-0.82298477440659	-1.8303558057994	-1.89958742020433	-0.981959953001198	0.812261746436998	1.24316162812117	1.6479752282143	0.928597385509794	-0.97950608792418	-1.08330288966835	1.00887918877579	-1.16125504134577	1.09024141589888	-0.701125651514586	0.838410951069783	2.15956555822149	-1.02881531198941	-0.986245168199159	-0.772271320717442	-1.14076763108423	0.676024910734841	1.49148786761281	1.08126248073908	-1.17958697068231	-0.92027222366759	-1.92159091714523	1.06258382000556	-1.12467337111669	-1.46303064356118	-0.954629828577638	1.63350885139013	0.98638051340348	-0.884550624543277	1.30170686375934	1.01047612227899	-0.785793909855636	-1.11566018093992	-1.10490545869991	0.958457817001153	0.909019797185217	1.10261907898977	-0.569434502638985	-0.964336307801823	-0.995927199541773	2.07974988201832	-0.78698889650866	-1.24650524892547	1.95569092826984	-1.36459780382951	-0.848100865194937	0.823103429503337	-1.10914381033207	-0.783835086891233	-1.19316244974545	-1.44865755231958	-0.937152830874712	-0.91059871273776	-0.991565135762384	1.30711840449281
Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	1.09546752332302	-1.33207141967707	-1.03446094613811	-0.546150038603305	-1.03277255305557	-0.984567624581884	-0.911254870859526	0.899728889533768	-1.20160906740804	0.623560080055174	-1.10606553005804	0.681594486270602	-0.803541905418258	-1.41825438871179	1.04104059652281	1.28027119614476	-0.564274686931302	-0.861914367609437	1.27422118818412	1.69244249216227	-1.65175041549402	1.64554923328387	0.715970210559652	1.34228937141998	-0.686891874684128	1.20646688550898	0.896150496334136	-0.431400715468621	1.97545319559302	-0.873421516455285	-1.54328890044548	1.18070485140243	1.4258086940512	0.823330297937737	1.29224923837063	-0.62649738556622	-1.06173524870563	1.49163495851245	-0.96342285833962	-1.47146314229557	-0.890225113473937	1.13337082996617	0.965481239116868	0.735418766004009	-1.20508235317697	0.952153170365447	-1.46995529288233	-1.44259010233876	-0.801918388585887	0.763952274232186	1.2874062464569	1.38950765922735	0.991519808249509	-1.02842304387141	-1.03776026755909	1.01605755294333	-1.07419227728495	1.3689883011561	-0.932671141968	1.23528683992901	1.73857460074249	-1.0703056050404	0.752326624389541	-0.850395186180197	-1.3624540006811	0.651993977070812	1.3122261949106	1.00875328789149	-1.13412853860428	-0.928693439344138	-1.49300684963589	1.07026063996994	-1.15064981462165	-1.15145176433769	-0.918934027036705	1.16962754496927	1.16056156109768	-0.714717962326456	0.985703603782077	0.64338062621086	-0.899506536837638	-1.18581949916756	-1.31624468069787	0.833528613050637	-0.890061972860766	1.0864283498383	0.967418329810614	-0.796361870479518	-0.935804971779799	1.56707075283331	0.718639079314147	-0.743435746160004	1.75058979530907	-1.04783457397649	-0.58337901628271	1.2962502942745	-0.660046961094813	-0.698852919515466	-1.12741254294181	-1.56622150347316	0.659743959522315	-0.939173161391025	-0.992078809456547	1.41392138822786
Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372	1.02244096697549	-0.960387025185116	0.470730597818069	-0.569067374892001	0.7007199557656	-0.709612645726798	-0.723398067182607	0.679514050397668	-0.959558555515616	0.733798694315158	0.622737926212331	-0.569197972581784	0.915710206772139	-1.36799473712123	1.01029427782332	1.08104385442021	0.737370621075955	-0.776370042231411	1.16005053764401	1.45756039017539	-1.50924517421372	1.37768200820452	-0.618038673495289	1.02284406306557	0.854051173519064	1.1280021633791	-0.845295729221271	-0.514571281832973	1.72658373952212	-0.783756303071712	-1.33242130518277	0.912324935443825	1.17760832470495	0.663550408212161	0.924688346751257	0.817113567075028	-0.825191657799631	1.40597452532784	-1.20329527439727	-0.858103479452201	-0.700949468782794	0.842658072629911	0.750557283761944	-1.0558625396142	-0.988618339315096	1.16162200125542	-0.532447281674123	-0.715276511447866	-0.808120006850925	0.795089194449365	0.809787981317496	1.40799044348618	1.17886447851588	-0.667195315472341	-0.68102070520555	0.659107862014853	-1.18463246851175	0.903989864261604	-0.971977249326668	0.780798661587622	-0.833884904508603	-1.28580779909471	-0.80263312108297	-0.787864578338197	-1.04199322029743	-0.751317727652786	0.902587823824809	-0.763055489603327	-0.992892146929736	-0.81699822250511	-0.984532344030701	-0.64443959698662	-0.812566281831342	0.633728850623536	-0.880125277530319	0.53471552702989	0.727912008263961	0.916646738462613	-0.880169810161226	0.501014924913722	-0.758311419420759	-1.00166643213659	-1.2759890882653	-0.600744829401112	-0.760228336166443	0.863617145531422	0.91815170498287	-0.692664674694103	-0.773600673236932	0.990739090031996	-0.708673802682405	0.847048656621408	0.970662812646814	-0.7562616563196	0.887220162023958	1.40626896857373	-0.689051984521584	-0.749906686903836	-1.01081357746648	-1.5362629726123	0.971015053055311	-0.932058353808371	-1.18582173833968	1.24399941438159
Signaling by ERBB4 Homo sapiens R-HSA-1236394	1.21096314355237	-0.943299810327272	0.685250409857636	-0.720558332120044	-0.747048596113437	-0.886716287129754	0.764423449068041	0.742508313325176	-0.84063843425323	0.921146364600358	0.641148809617975	-0.812842951634093	-0.705956327750382	-1.33207048161515	0.845744167550807	1.36058388343343	-0.874020622652917	-0.788392334819363	1.15657779029153	1.29383130873807	-1.45521175503432	1.21490718825811	-0.7811660839514	1.1949961143707	1.06406629402305	1.09157847716146	-1.1497654786776	-0.619386248329231	1.69620652647888	0.74951808112004	-1.42784197505869	1.00024193546808	1.33402735362538	-0.823525700946168	0.981460034279665	1.10048155591239	-0.861513408221155	1.34480592710825	-0.918416864055419	-0.911491151747412	-0.805928466835226	0.77999071132032	0.850329058515761	-0.954448985231271	-1.22929512963705	1.06827547717524	-0.671329587373928	-0.970545543731374	-0.740001618785712	0.812918054798855	0.999737977148812	1.34068350942737	1.03748617326432	-1.09852047903479	-0.915675336632401	0.860407431123322	-1.39655228894371	1.02383462448891	-0.805366770462276	0.926815124033475	-0.858748691693317	-1.12423140725159	-1.04451074276332	0.787032474294891	-0.983644463529856	-1.24988949125078	0.796068300837872	0.841752548135728	-1.08769231901383	-1.0397443422278	-1.21905746972963	-1.13183760346244	-0.935084945246234	0.813884653848617	-0.858208698394298	0.874174838148786	0.786488495837293	0.977153534377121	-0.921354663536098	0.81618640533236	0.66193214702219	-1.23569884945285	-1.44317729627612	-0.694788252223891	-0.861638159541748	1.08378065773713	0.830605346188478	0.688783999313923	-1.0576267283078	1.21495847238454	-0.781369564505782	0.973515492549234	0.896698860706595	0.651583865778074	0.782359461320399	1.33343474340224	-0.722695356537611	-0.793749322892271	-1.04538533385888	-1.27143595465013	0.70717189871802	-0.974086430870733	-1.32939858183826	1.2254121445466
Signaling by SCF-KIT Homo sapiens R-HSA-1433557	1.14393270601724	-1.04007216035766	0.659471641034107	-0.632038885724777	0.595715270145515	-0.727309134280492	0.899735921580701	-0.593384567576691	-0.743502873447975	0.969858621203491	0.581946268060961	-0.695754196660677	-0.698436914236318	-1.39253454453864	0.951421408974851	1.36912732764931	-0.796606933421995	-0.679196812993272	1.27325492944306	1.50982169944526	-1.5607298776789	1.29494787311418	0.621069469039666	1.31175329830539	1.09071229743441	1.16109031393638	-1.10250459290349	-0.599059664667568	1.71373587648564	0.802498554115445	-1.49096441995098	0.978817316354414	1.42809596601822	0.681695153681894	1.11744452804789	1.14316837748936	-0.957929508966354	1.49442985817584	-1.00712539849403	-0.99343503370881	-0.69186085434889	0.781517646779894	0.812116900404189	-0.889334646501497	-1.28317286985603	1.14894501690485	-0.684586612912276	-0.988626760773354	-0.778781329510926	0.888414588809692	1.17743435977226	1.35738029440811	1.13890423325335	-1.0092549810135	-0.914213305996574	0.915911498017822	-1.42642557481766	1.09486874032142	-0.70778537041651	0.9524862237786	-0.91214311915686	-1.1581408850494	-1.05387922748234	-0.747550156256927	-1.02981356462308	-1.18118155828501	0.837496323420542	0.839518123114315	-1.1676402802091	-0.97611958361211	-1.31647939668181	-1.11380547331365	-0.956445654109243	0.784674661603028	-0.784943996740115	0.87009778801072	0.847458696402808	1.03946408304937	-0.948078768422732	0.74484974214141	0.658863227772425	-1.27883929750488	-1.49333370866672	0.816119096275613	-0.959927296666129	1.11788035910157	0.933310645610396	0.701422279780669	-1.04874280592026	1.23091456294396	-0.864614085052207	1.10248958200294	0.838961117715145	-0.745208640791406	0.800226343241146	1.44118428857829	-0.639631693400829	-0.818790628531813	-1.01209162249501	-1.34041267379569	0.682427342476681	-1.0232206057141	-1.39570732804053	1.36237139790202
Signaling by PDGF Homo sapiens R-HSA-186797	1.36019272977213	-1.11354315639767	0.583675089250575	-0.70413933121169	0.704982058404712	-0.877501202964556	0.811106087194102	0.750385779321889	-0.761233358785582	0.972309736918541	0.747406783976558	-0.772851197623505	-0.770479383093663	-1.27743808376858	0.820914776510842	1.41029190583755	-0.871892669579867	-0.791959307406786	1.18586108773015	1.23485612307111	-1.53619287711012	1.18486047831729	-0.763359526992763	1.23874752385519	1.21966514454065	1.21972380962707	-1.09280156276907	-0.623188835509823	1.74515480420271	0.88432854056265	-1.39326399404078	0.934649197955103	1.39010757308702	0.798066438292088	1.1562508683882	1.05326284695062	-0.944206534545116	1.43513340703416	-1.14594763042962	-0.886425092964657	-0.728954176720972	0.743265318112591	0.91412201671744	-0.839188851786024	-1.22269497194877	1.03750674870656	-0.892680458533443	-0.979693646039464	-0.746781615260295	0.939055324903834	1.07411883807258	1.36316662047883	1.13347651936944	-1.17258569779177	-0.996006452276791	0.825529526770086	-1.53753853162527	1.03928579295415	0.743742016291401	0.729657620592234	-1.02196184141197	-1.14026282052129	-1.12216883263236	0.772886078206411	-0.832284753713892	-1.34202310057033	0.857254252601705	0.935225004856794	-1.19659460298042	-1.09069358518966	-1.23552035664839	-1.26858966929744	-0.798984233006489	0.836923354198828	-1.01009400547798	0.911349196078672	0.843150893692705	1.05360319077459	-1.0028152832044	0.847515136128901	0.701719020768173	-1.19263533999033	-1.47062424976253	0.787443312442822	-0.818430016654524	1.19478076278664	0.800388233896996	-0.827336463348524	-1.18275519521558	1.34019948726468	-0.825766293062473	1.09616141646484	0.921026702807087	-1.00579005107571	-0.65008623764399	1.27059230909423	-0.854253872753913	-0.900780655683519	-1.02571227928682	-1.32733437238333	0.708122037110031	-1.23809631263095	-1.341732155155	1.13046757564119
Downstream signal transduction Homo sapiens R-HSA-186763	1.20523686316267	-0.960139746784108	0.641839214941416	-0.698755569588619	0.639260338259173	-0.846696579813976	0.828572281995657	-0.662235602050844	-0.763603043894151	0.936975196756642	0.56141796835207	-0.73350327742857	-0.758032470487411	-1.21234867925781	0.815468072282464	1.3244392951831	-0.877104673839405	-0.715885967440113	1.23403109446117	1.29072841803174	-1.50291979816623	1.06075523795316	-0.767373346998965	1.18802406098938	1.05994511701942	1.13938669618806	-1.08099858397498	-0.644734271322187	1.67372187211048	0.743357331846506	-1.36953085490937	0.978397203837581	1.3557548340784	-0.790586269069043	1.14167037408243	1.06858874395213	-1.03908939947345	1.30846032406665	-1.01338400756366	-0.832071062248048	-0.745200478805637	-0.646929979089414	0.871155884075218	-0.922700023910846	-1.21849039029246	0.944791332877214	-0.806870649231387	-0.916709260129364	-0.727878948878142	0.770215648101805	1.02800020350885	1.21257994304183	1.0442286395005	-0.98958995843109	-0.864570511448201	0.889344451748798	-1.39625070843629	1.02282540166434	-0.650512596766841	0.878370862222033	-0.911055146673892	-1.05819847847982	-1.06256732337998	0.760658412742205	-0.88316089614593	-1.17074801502334	0.751938639819532	0.809311475637685	-1.14595466906091	-1.05336563394815	-1.18868059150408	-1.1530653921524	-0.981081827704415	-0.675304139422163	-0.809023199742149	0.847129153375381	0.8755061100327	0.905504492487173	-0.940784551625037	0.835691070023865	0.672455456504585	-1.12542818086942	-1.4198618182278	0.783995856712066	-0.921682854242944	0.965341743833657	0.795685387119177	0.661239362030786	-1.02435043390089	1.19554702300065	-0.819853622948511	0.979985145201321	0.852758639913427	-0.714996864099934	0.81674792255608	1.27709084556416	-0.717108337327767	-0.823819153499759	-1.01230891409012	-1.2799907916157	0.736432922093218	-1.02751682070912	-1.31036328798984	1.20846632621583
Signaling by FGFR3 Homo sapiens R-HSA-5654741	1.21290800372627	-0.953744580177239	0.659766039383265	-0.723952061956371	0.665195489000185	-0.873628160993923	0.823514718987973	-0.681401020341121	-0.755596607299661	0.95304082736611	0.574164429662888	-0.720071666782102	-0.785673125719536	-1.23020881770609	0.806994754227459	1.33480870447072	-0.898947253023087	-0.729868664996038	1.21582252889851	1.23880274316582	-1.48189118443646	1.01706358437944	-0.784036707867719	1.19643023622618	1.06240432795283	1.13661866435821	-1.11316657466595	-0.664386969062402	1.64819090423982	0.753971329653174	-1.35040116858718	0.947442559897637	1.34781377737564	-0.830805817665801	1.13843704728193	1.07951023963729	-1.04004637282113	1.29131425697925	-1.03184031655659	-0.842642481042772	-0.776259143672969	-0.654344973446007	0.855354716451447	-0.92020374336961	-1.24431842247189	0.942017488313252	-0.810796547386977	-0.905642964437472	-0.700533429242646	0.764126485408327	1.03532871731055	1.21080777617835	1.05152342638769	-1.00662358550775	-0.882846297467326	0.890839818075817	-1.37173374204921	1.0198123701622	-0.658240805954813	0.929637379957281	-0.912485592463081	-1.04495879028845	-1.07735018160913	0.773509374245352	-0.87150859945699	-1.19217251860489	0.751584724448563	0.834718646417625	-1.15150224384392	-1.05492556983563	-1.18985762870751	-1.16147325275636	-0.975430065962024	-0.704252245620281	-0.838263023447255	0.890903416485102	0.871274468081052	0.896793933648534	-0.921104019366336	0.838257854176348	0.694422739497498	-1.12089401696948	-1.43227875845041	0.798493116655747	-0.905007704707621	0.969851259240963	0.772548702301253	0.670154947263233	-1.03336303145932	1.20492621318928	-0.842324269754121	0.961071158239969	0.843128710205105	-0.731546518146201	0.817239226837636	1.25547441131574	-0.732865070685793	-0.841570958482075	-1.02331396636971	-1.26010397723777	0.711676989961254	-1.04516630496509	-1.29661675645324	1.17674296248692
Signaling by FGFR4 Homo sapiens R-HSA-5654743	1.21480909070803	-0.956749073024213	0.655275611477113	-0.725291665437043	0.666713179435786	-0.875303089547192	0.824491223058806	-0.673354521131928	-0.756886465972338	0.954157882820488	0.574644892468149	-0.720419424781575	-0.786113930110241	-1.23313216065499	0.80681761774181	1.33847534951099	-0.898804226902842	-0.725296212104531	1.21553452767259	1.24087079097407	-1.48103212743374	1.01979340970644	-0.784852288244008	1.19893543736975	1.06518441460044	1.13035427789348	-1.118792311789	-0.666566210466456	1.64674788281488	0.758461679895316	-1.35145090237463	0.945040754340663	1.34920581768133	-0.824037137889837	1.14100317416871	1.08258945092346	-1.04135429120312	1.29498254971348	-1.03315348811825	-0.846390985061103	-0.778202463363471	-0.653927935826083	0.858985180021114	-0.922147095223089	-1.24820140309349	0.938378502203733	-0.818655702103095	-0.908339172913337	-0.701585044410203	0.759523022761008	1.03564426168745	1.20900292151948	1.0525486708696	-1.00820562810641	-0.88455171551462	0.890716209577779	-1.3735432632276	1.02009082463587	0.710715786579871	0.915310290289875	-0.909617651975389	-1.04645142650862	-1.07901812319856	0.774422540501088	-0.873518606149871	-1.1972915246426	0.755918535552808	0.835722291387874	-1.15217789363153	-1.05768970868179	-1.18931948364068	-1.1624061457097	-0.976094984760431	-0.70780734391207	-0.838344373480644	0.893218230374084	0.8734069342433	0.897600424369011	-0.92177032186853	0.842942898179972	0.694695689200824	-1.12282400215125	-1.43299957394254	0.799101728203342	-0.906278518835062	0.971957883724685	0.776432080483143	0.673472079752738	-1.03420414459291	1.20599116690488	-0.844688231745144	0.9703054896401	0.845725680166539	-0.73330269156611	0.820407293135809	1.25819916456607	-0.737019713979983	-0.844719255785537	-1.02506529755895	-1.26164875704508	0.715709767925578	-1.0471453541771	-1.29649847027172	1.17964786233851
