pathway	pval
DNA Damage Recognition in GG-NER Homo sapiens R-HSA-5696394	0.64901014700135
DNA Repair Homo sapiens R-HSA-73894	0.139342556839618
DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	0.254723512536186
Homology Directed Repair Homo sapiens R-HSA-5693538	0.240982109634086
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) Homo sapiens R-HSA-5693567	0.328045776687503
Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607	0.276075432602495
G2/M DNA damage checkpoint Homo sapiens R-HSA-69473	0.576180361645264
Nonhomologous End-Joining (NHEJ) Homo sapiens R-HSA-5693571	0.619489158788738
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565	0.959697700243844
DNA Double Strand Break Response Homo sapiens R-HSA-5693606	0.55660457490336
G2/M Checkpoints Homo sapiens R-HSA-69481	0.727273341782335
Cell Cycle Checkpoints Homo sapiens R-HSA-69620	0.99747922368865
HDR through Single Strand Annealing (SSA) Homo sapiens R-HSA-5685938	0.442850322176174
Presynaptic phase of homologous DNA pairing and strand exchange Homo sapiens R-HSA-5693616	0.56232567622956
Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579	0.539106854095514
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	0.507853439005768
Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568	0.448052943444598
Resolution of D-Loop Structures Homo sapiens R-HSA-5693537	0.497575728389856
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554	0.687626224368028
Gene Expression Homo sapiens R-HSA-74160	0.580007859622373
Generic Transcription Pathway Homo sapiens R-HSA-212436	0.982991721423286
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	0.781259948025884
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	0.535715278874251
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	0.620591695422247
Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003	0.0486103988211073
Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	0.06946486645293
Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	0.73274716721857
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	0.281534890061108
Translesion synthesis by POLK Homo sapiens R-HSA-5655862	0.0864475429996858
Translesion synthesis by REV1 Homo sapiens R-HSA-110312	0.18763838065909
Translesion synthesis by POLI Homo sapiens R-HSA-5656121	0.281581681659859
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	0.668492984113769
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	0.704582474150499
DNA Damage Bypass Homo sapiens R-HSA-73893	0.348682812524609
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	0.335559621878999
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	0.392609295687432
Dual Incision in GG-NER Homo sapiens R-HSA-5696400	0.492282205968627
Base Excision Repair Homo sapiens R-HSA-73884	0.358507306182634
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	0.358507306182634
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	0.389455027789559
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	0.522140342981076
Extension of Telomeres Homo sapiens R-HSA-180786	0.172352700496272
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	0.681816214805071
Lagging Strand Synthesis Homo sapiens R-HSA-69186	0.516292562178396
DNA strand elongation Homo sapiens R-HSA-69190	0.385178199530512
Mismatch Repair Homo sapiens R-HSA-5358508	0.494742940443577
Processive synthesis on the lagging strand Homo sapiens R-HSA-69183	0.261014593932688
E2F mediated regulation of DNA replication Homo sapiens R-HSA-113510	0.656462101024189
G1/S-Specific Transcription Homo sapiens R-HSA-69205	0.563509108169339
Association of licensing factors with the pre-replicative complex Homo sapiens R-HSA-69298	0.19588352028225
Activation of ATR in response to replication stress Homo sapiens R-HSA-176187	0.248650426153774
Activation of the pre-replicative complex Homo sapiens R-HSA-68962	0.303711884656001
G0 and Early G1 Homo sapiens R-HSA-1538133	0.244796941542494
Signal transduction by L1 Homo sapiens R-HSA-445144	0.381376370183105
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	0.675982067296926
Interleukin-6 family signaling Homo sapiens R-HSA-6783589	0.072627552088945
IL-6-type cytokine receptor ligand interactions Homo sapiens R-HSA-6788467	0.105173299724046
Regulation of IFNA signaling Homo sapiens R-HSA-912694	0.916531704595305
Interferon alpha/beta signaling Homo sapiens R-HSA-909733	0.319754017808127
Interferon Signaling Homo sapiens R-HSA-913531	0.0948636111303209
Interferon gamma signaling Homo sapiens R-HSA-877300	0.109347448401261
Growth hormone receptor signaling Homo sapiens R-HSA-982772	0.259923900592627
Nuclear signaling by ERBB4 Homo sapiens R-HSA-1251985	0.434701879131642
NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	0.585212390444404
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants Homo sapiens R-HSA-2894862	0.57642954339364
Signaling by NOTCH1 in Cancer Homo sapiens R-HSA-2644603	0.57642954339364
Signaling by NOTCH1 PEST Domain Mutants in Cancer Homo sapiens R-HSA-2644602	0.57642954339364
Constitutive Signaling by NOTCH1 PEST Domain Mutants Homo sapiens R-HSA-2644606	0.57642954339364
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer Homo sapiens R-HSA-2894858	0.57642954339364
Signaling by NOTCH1 Homo sapiens R-HSA-1980143	0.399376025790515
Signaling by NOTCH Homo sapiens R-HSA-157118	0.810729211458994
Constitutive Signaling by NOTCH1 HD Domain Mutants Homo sapiens R-HSA-2691232	0.327704156824983
Signaling by NOTCH1 HD Domain Mutants in Cancer Homo sapiens R-HSA-2691230	0.327704156824983
Activated NOTCH1 Transmits Signal to the Nucleus Homo sapiens R-HSA-2122948	0.992818789988984
NOTCH2 Activation and Transmission of Signal to the Nucleus Homo sapiens R-HSA-2979096	0.693507520390791
Signaling by NOTCH2 Homo sapiens R-HSA-1980145	0.11000419895179
Pre-NOTCH Transcription and Translation Homo sapiens R-HSA-1912408	0.64896276185712
Pre-NOTCH Expression and Processing Homo sapiens R-HSA-1912422	0.253282354377105
Pre-NOTCH Processing in Golgi Homo sapiens R-HSA-1912420	0.867822177731478
NRIF signals cell death from the nucleus Homo sapiens R-HSA-205043	0.148491608263044
p75NTR signals via NF-kB Homo sapiens R-HSA-193639	0.617142584258413
TRAF6 mediated induction of TAK1 complex Homo sapiens R-HSA-937072	0.152097253423073
Budding and maturation of HIV virion Homo sapiens R-HSA-162588	0.581822051070978
Endosomal Sorting Complex Required For Transport (ESCRT) Homo sapiens R-HSA-917729	0.705900057254093
Pink/Parkin Mediated Mitophagy Homo sapiens R-HSA-5205685	0.596088528140326
Mitophagy Homo sapiens R-HSA-5205647	0.596088528140326
Fanconi Anemia Pathway Homo sapiens R-HSA-6783310	0.113765992555065
Oncogene Induced Senescence Homo sapiens R-HSA-2559585	0.247924962060494
G1 Phase Homo sapiens R-HSA-69236	0.836445125544132
Cyclin D associated events in G1 Homo sapiens R-HSA-69231	0.836445125544132
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription Homo sapiens R-HSA-2173796	0.976261622522578
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer Homo sapiens R-HSA-2173793	0.657890536128528
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	0.227115862629399
Downregulation of SMAD2/3:SMAD4 transcriptional activity Homo sapiens R-HSA-2173795	0.892018654938944
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha Homo sapiens R-HSA-1234176	0.0330381832976338
Regulation of Hypoxia-inducible Factor (HIF) by oxygen Homo sapiens R-HSA-1234174	0.0623860959380366
Cellular response to hypoxia Homo sapiens R-HSA-2262749	0.0623860959380366
Glycogen synthesis Homo sapiens R-HSA-3322077	0.620189737328812
Glycogen breakdown (glycogenolysis) Homo sapiens R-HSA-70221	0.281313005211117
Glucose metabolism Homo sapiens R-HSA-70326	0.997390850259895
Gluconeogenesis Homo sapiens R-HSA-70263	0.221620760276439
Glycolysis Homo sapiens R-HSA-70171	0.556076063241939
DARPP-32 events Homo sapiens R-HSA-180024	0.781069939975023
Negative regulation of MAPK pathway Homo sapiens R-HSA-5675221	0.804263844061169
RAF activation Homo sapiens R-HSA-5673000	0.508209982217671
CTLA4 inhibitory signaling Homo sapiens R-HSA-389513	0.0041436582274578
Platelet sensitization by LDL Homo sapiens R-HSA-432142	0.707488903620177
S33 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358747	0.349209220014132
S45 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358751	0.349209220014132
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex Homo sapiens R-HSA-4839743	0.349209220014132
T41 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358752	0.349209220014132
S37 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358749	0.349209220014132
Misspliced GSK3beta mutants stabilize beta-catenin Homo sapiens R-HSA-5339716	0.349209220014132
Beta-catenin phosphorylation cascade Homo sapiens R-HSA-196299	0.248952330353831
Disassembly of the destruction complex and recruitment of AXIN to the membrane Homo sapiens R-HSA-4641262	0.666216457086998
Signaling by WNT in cancer Homo sapiens R-HSA-4791275	0.747378217077228
Spry regulation of FGF signaling Homo sapiens R-HSA-1295596	0.322155625165298
Negative regulation of FGFR4 signaling Homo sapiens R-HSA-5654733	0.342491680927907
Negative regulation of FGFR3 signaling Homo sapiens R-HSA-5654732	0.227681523463397
Negative regulation of FGFR2 signaling Homo sapiens R-HSA-5654727	0.0584785365104201
Negative regulation of FGFR1 signaling Homo sapiens R-HSA-5654726	0.254570487266702
FGFR2 ligand binding and activation Homo sapiens R-HSA-190241	0.0488322316990723
SHC-mediated cascade:FGFR1 Homo sapiens R-HSA-5654688	0.193026258600723
SHC-mediated cascade:FGFR2 Homo sapiens R-HSA-5654699	0.0580303470490069
SHC-mediated cascade:FGFR4 Homo sapiens R-HSA-5654719	0.605018741388604
SHC-mediated cascade:FGFR3 Homo sapiens R-HSA-5654704	0.0867458107678002
Signaling by FGFR3 point mutants in cancer Homo sapiens R-HSA-8853338	0.120157468851136
Signaling by FGFR3 in disease Homo sapiens R-HSA-5655332	0.120157468851136
FGFR2 mutant receptor activation Homo sapiens R-HSA-1839126	0.16452358215311
Signaling by FGFR2 in disease Homo sapiens R-HSA-5655253	0.18949785118008
Signaling by FGFR in disease Homo sapiens R-HSA-1226099	0.148971917319556
Signaling by FGFR1 in disease Homo sapiens R-HSA-5655302	0.57547410980211
FGFR1 mutant receptor activation Homo sapiens R-HSA-1839124	0.355604215418818
Signaling by cytosolic FGFR1 fusion mutants Homo sapiens R-HSA-1839117	0.125764668887145
Disease Homo sapiens R-HSA-1643685	0.267829417535755
Diseases of signal transduction Homo sapiens R-HSA-5663202	0.529907228997512
PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	0.177732050103548
Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	0.123087823620175
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	0.140958578545056
Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	0.101565331896628
GAB1 signalosome Homo sapiens R-HSA-180292	0.222851845712888
PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	0.256757519292161
PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	0.256757519292161
PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	0.256757519292161
PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	0.256757519292161
PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	0.256757519292161
PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	0.256757519292161
PI3K/AKT activation Homo sapiens R-HSA-198203	0.331174901446753
Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	0.662515443204938
Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	0.647413856522019
Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372	0.337938534661897
Signaling by ERBB4 Homo sapiens R-HSA-1236394	0.180735329983701
Signaling by SCF-KIT Homo sapiens R-HSA-1433557	0.201731480591338
Signaling by PDGF Homo sapiens R-HSA-186797	0.215387140262432
Downstream signal transduction Homo sapiens R-HSA-186763	0.145614316151728
Signaling by FGFR3 Homo sapiens R-HSA-5654741	0.13688560248844
Signaling by FGFR4 Homo sapiens R-HSA-5654743	0.136173551815964
Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	0.133368682652301
Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716	0.133368682652301
Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708	0.133368682652301
Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687	0.15557597451594
Signaling by FGFR1 Homo sapiens R-HSA-5654736	0.160688500218348
DAP12 signaling Homo sapiens R-HSA-2424491	0.0586262661853133
DAP12 interactions Homo sapiens R-HSA-2172127	0.0187016480687136
Signaling by EGFR Homo sapiens R-HSA-177929	0.162890834875518
Signaling by FGFR2 Homo sapiens R-HSA-5654738	0.110851320558871
Signaling by FGFR Homo sapiens R-HSA-190236	0.135899507439617
NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	0.21082584819548
Signalling by NGF Homo sapiens R-HSA-166520	0.290437736286579
Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	0.553541749922055
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	0.948067712077141
MAPK family signaling cascades Homo sapiens R-HSA-5683057	0.876236573014579
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	0.815065341870321
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	0.765838769539132
Signalling to RAS Homo sapiens R-HSA-167044	0.878003188039536
Signalling to ERKs Homo sapiens R-HSA-187687	0.832706384951933
Frs2-mediated activation Homo sapiens R-HSA-170968	0.782682724348735
Prolonged ERK activation events Homo sapiens R-HSA-169893	0.792697970288145
ARMS-mediated activation Homo sapiens R-HSA-170984	0.796655900459833
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	0.89368743511092
GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	0.762664621055331
SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	0.762664621055331
SOS-mediated signalling Homo sapiens R-HSA-112412	0.762664621055331
SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	0.762664621055331
RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	0.762664621055331
FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	0.777413891132205
FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	0.777413891132205
FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	0.777413891132205
FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	0.777413891132205
MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	0.763932983966565
Signaling by Leptin Homo sapiens R-HSA-2586552	0.938887953977348
Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	0.663692459990065
Interleukin-2 signaling Homo sapiens R-HSA-451927	0.424490985120294
Interleukin receptor SHC signaling Homo sapiens R-HSA-912526	0.633084100364045
IGF1R signaling cascade Homo sapiens R-HSA-2428924	0.740305803114209
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	0.740305803114209
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	0.740305803114209
IRS-mediated signalling Homo sapiens R-HSA-112399	0.792799541392737
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	0.789231824440331
Signaling by Insulin receptor Homo sapiens R-HSA-74752	0.794922589006761
VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	0.722635912669546
Signaling by VEGF Homo sapiens R-HSA-194138	0.954129896626189
Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	0.0381582739161469
Signaling by Interleukins Homo sapiens R-HSA-449147	0.0559764356145728
Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	0.0705490461581762
Axon guidance Homo sapiens R-HSA-422475	0.924308667884514
Developmental Biology Homo sapiens R-HSA-1266738	0.427056266269944
Innate Immune System Homo sapiens R-HSA-168249	0.0100834958933673
Immune System Homo sapiens R-HSA-168256	0.0106194545769144
Adaptive Immune System Homo sapiens R-HSA-1280218	0.0319422989333558
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	0.056016694738912
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	0.132388269766425
Programmed Cell Death Homo sapiens R-HSA-5357801	0.596631187697084
Apoptosis Homo sapiens R-HSA-109581	0.679779626039488
C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	0.0593177725599888
CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	0.101243104337314
FCERI mediated NF-kB activation Homo sapiens R-HSA-2871837	0.634019155746319
Downstream TCR signaling Homo sapiens R-HSA-202424	0.0289165651052393
TCR signaling Homo sapiens R-HSA-202403	0.0133938782614191
Metabolism of polyamines Homo sapiens R-HSA-351202	0.613783039273497
Hedgehog 'on' state Homo sapiens R-HSA-5632684	0.471327220747704
Signaling by Hedgehog Homo sapiens R-HSA-5358351	0.643700035342577
Hedgehog 'off' state Homo sapiens R-HSA-5610787	0.323173102532805
TNFR2 non-canonical NF-kB pathway Homo sapiens R-HSA-5668541	0.135765949540183
Degradation of beta-catenin by the destruction complex Homo sapiens R-HSA-195253	0.434655063119158
Antigen processing-Cross presentation Homo sapiens R-HSA-1236975	0.113710215136136
ER-Phagosome pathway Homo sapiens R-HSA-1236974	0.245227883203028
Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084	0.389122436164755
APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154	0.264534090829915
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178	0.316800467018803
APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143	0.787249922937562
Regulation of mitotic cell cycle Homo sapiens R-HSA-453276	0.787249922937562
Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408	0.62570857537166
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814	0.398189176312363
APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409	0.410634053516334
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419	0.317692116404203
Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184	0.324398672381783
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	0.122545539195641
Activation of NF-kappaB in B cells Homo sapiens R-HSA-1169091	0.163532836301643
Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761	0.128585992115306
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	0.211208833229671
Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780	0.267609094753584
GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785	0.333056770592497
Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783	0.449318378612676
SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	0.44043647792079
Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534	0.476318121069321
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017	0.271215332326543
Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229	0.317210206927699
Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815	0.317210206927699
Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733	0.42168450706777
Regulation of Apoptosis Homo sapiens R-HSA-169911	0.482861272228198
Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425	0.326603787463709
Stabilization of p53 Homo sapiens R-HSA-69541	0.465239338804947
p53-Independent DNA Damage Response Homo sapiens R-HSA-69610	0.26767775139791
p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613	0.26767775139791
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601	0.26767775139791
Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585	0.297452499601502
AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408	0.511781002655773
Degradation of AXIN Homo sapiens R-HSA-4641257	0.331229234392169
Degradation of DVL Homo sapiens R-HSA-4641258	0.794734510295625
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768	0.661653417230538
Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390	0.322943889263441
Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346	0.675356634326444
The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276	0.620860843070005
Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978	0.315131713665583
Regulation of ornithine decarboxylase (ODC) Homo sapiens R-HSA-350562	0.713979884043078
G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615	0.847226650509512
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580	0.98681512183242
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563	0.98681512183242
SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577	0.456936003387112
Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656	0.601918279552876
Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202	0.502668980125365
Mitotic G1-G1/S phases Homo sapiens R-HSA-453279	0.731904489046684
G1/S Transition Homo sapiens R-HSA-69206	0.712024043665184
S Phase Homo sapiens R-HSA-69242	0.794726876178351
Synthesis of DNA Homo sapiens R-HSA-69239	0.718249200353988
DNA Replication Homo sapiens R-HSA-69306	0.676362910203438
DNA Replication Pre-Initiation Homo sapiens R-HSA-69002	0.655767342520714
M/G1 Transition Homo sapiens R-HSA-68874	0.655767342520714
Regulation of DNA replication Homo sapiens R-HSA-69304	0.611900257285607
Removal of licensing factors from origins Homo sapiens R-HSA-69300	0.478385263219608
Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	0.553420998478258
Orc1 removal from chromatin Homo sapiens R-HSA-68949	0.553420998478258
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867	0.586372700525632
CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827	0.248179474842177
Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531	0.456153497061817
MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128	0.332750053780131
Asymmetric localization of PCP proteins Homo sapiens R-HSA-4608870	0.914850248032891
PCP/CE pathway Homo sapiens R-HSA-4086400	0.773112196388645
Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494	0.0720006816215706
Signaling by Wnt Homo sapiens R-HSA-195721	0.398388160329032
TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681	0.496515873076069
Deactivation of the beta-catenin transactivating complex Homo sapiens R-HSA-3769402	0.932289158930245
APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048	0.381813938416908
Phosphorylation of the APC/C Homo sapiens R-HSA-176412	0.947569131003042
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase Homo sapiens R-HSA-176407	0.119236736107927
Mitotic Spindle Checkpoint Homo sapiens R-HSA-69618	0.587083860126261
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components Homo sapiens R-HSA-141405	0.382327758605084
Inactivation of APC/C via direct inhibition of the APC/C complex Homo sapiens R-HSA-141430	0.382327758605084
APC-Cdc20 mediated degradation of Nek2A Homo sapiens R-HSA-179409	0.172141662848277
Cell Cycle Homo sapiens R-HSA-1640170	0.855202127600775
Cell Cycle, Mitotic Homo sapiens R-HSA-69278	0.972635407920993
M Phase Homo sapiens R-HSA-68886	0.747831366400552
Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	0.705021963150073
Mitotic Anaphase Homo sapiens R-HSA-68882	0.725840015109945
Separation of Sister Chromatids Homo sapiens R-HSA-2467813	0.734182039742443
Mitotic Prometaphase Homo sapiens R-HSA-68877	0.810176024160065
Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	0.821676096417638
RHO GTPases Activate Formins Homo sapiens R-HSA-5663220	0.747016963178611
RHO GTPase Effectors Homo sapiens R-HSA-195258	0.995177769623968
Signaling by Rho GTPases Homo sapiens R-HSA-194315	0.669776059240479
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	0.217172735428251
Signaling by PTK6 Homo sapiens R-HSA-8848021	0.943347979246726
ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	0.972908952962316
PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	0.770677691291117
GRB2 events in ERBB2 signaling Homo sapiens R-HSA-1963640	0.770935142555648
SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	0.846993000702765
Signaling by ERBB2 Homo sapiens R-HSA-1227986	0.752167782385911
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants Homo sapiens R-HSA-1236382	0.125478632720043
Signaling by Ligand-Responsive EGFR Variants in Cancer Homo sapiens R-HSA-5637815	0.125478632720043
Signaling by EGFR in Cancer Homo sapiens R-HSA-1643713	0.125478632720043
Signaling by EGFRvIII in Cancer Homo sapiens R-HSA-5637812	0.0555778601181107
Constitutive Signaling by EGFRvIII Homo sapiens R-HSA-5637810	0.0555778601181107
Tie2 Signaling Homo sapiens R-HSA-210993	0.209647250927606
TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	0.241446596628527
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	0.226065848522572
Negative regulators of RIG-I/MDA5 signaling Homo sapiens R-HSA-936440	0.132589354632556
Diseases associated with the TLR signaling cascade Homo sapiens R-HSA-5602358	0.321310808409497
Diseases of Immune System Homo sapiens R-HSA-5260271	0.321310808409497
Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949	0.332218234547887
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	0.549146103241756
RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	0.484281988266913
TRAF6 mediated NF-kB activation Homo sapiens R-HSA-933542	0.398492383705856
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	0.395012537665153
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 Homo sapiens R-HSA-450321	0.0694931516330185
activated TAK1 mediates p38 MAPK activation Homo sapiens R-HSA-450302	0.176887478453185
NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638	0.186783631050659
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	0.0244652786529235
Interleukin-1 signaling Homo sapiens R-HSA-446652	0.254755903625944
MAP3K8 (TPL2)-dependent MAPK1/3 activation Homo sapiens R-HSA-5684264	0.211162561947785
MyD88-independent TLR3/TLR4 cascade Homo sapiens R-HSA-166166	0.309306852366051
