pathway	pval
cellular response to zinc ion (GO:0071294)	0.748579915803232
heart looping (GO:0001947)	0.70974806644263
regulation of calcium ion transport (GO:0051924)	0.0656340067012651
regulation of posttranscriptional gene silencing (GO:0060147)	0.069292995371531
negative regulation of protein binding (GO:0032091)	0.404690122392986
positive regulation of oxidoreductase activity (GO:0051353)	0.935211593572991
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	0.402676067874928
regulation of NF-kappaB import into nucleus (GO:0042345)	0.501460404012471
histone acetylation (GO:0016573)	0.522061378154597
regulation of dendrite morphogenesis (GO:0048814)	0.404743920565543
skeletal system morphogenesis (GO:0048705)	0.96307179140302
negative regulation of interleukin-8 production (GO:0032717)	0.135772839197967
positive regulation of macroautophagy (GO:0016239)	0.155419999919326
ribosomal small subunit assembly (GO:0000028)	0.272282435983876
regulation of JAK-STAT cascade (GO:0046425)	0.504156396083629
endocardial cushion development (GO:0003197)	0.275351297109495
negative regulation of gene expression (GO:0010629)	0.700582400758108
regulation of leukocyte chemotaxis (GO:0002688)	0.779701130004547
iron ion homeostasis (GO:0055072)	0.307632713273146
negative regulation of angiogenesis (GO:0016525)	0.759237731299637
positive regulation of interleukin-8 production (GO:0032757)	0.508283095663006
positive regulation of protein localization to nucleus (GO:1900182)	0.406958262239015
positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	0.884005107182929
negative regulation of canonical Wnt signaling pathway (GO:0090090)	0.146435805790948
phosphatidylinositol metabolic process (GO:0046488)	0.880638862708603
nucleic acid metabolic process (GO:0090304)	0.808952493690541
development of primary male sexual characteristics (GO:0046546)	0.757131124844557
mitochondrial respiratory chain complex I biogenesis (GO:0097031)	0.225346447920983
DNA methylation or demethylation (GO:0044728)	0.276680120945046
cholesterol homeostasis (GO:0042632)	0.71137001317646
regulation of mitotic nuclear division (GO:0007088)	0.805191749162544
histone deacetylation (GO:0016575)	0.97767428097369
positive regulation of endopeptidase activity (GO:0010950)	0.959885638180988
microtubule bundle formation (GO:0001578)	0.872512615629237
positive regulation of protein kinase activity (GO:0045860)	0.3837416803514
regulation of mitochondrial membrane permeability (GO:0046902)	0.980511837837768
regulation of transcription from RNA polymerase III promoter (GO:0006359)	0.825214627853433
nucleus organization (GO:0006997)	0.0759484765495173
response to organonitrogen compound (GO:0010243)	0.35310014072043
vitamin transport (GO:0051180)	0.165691861205103
positive regulation of filopodium assembly (GO:0051491)	0.846861440155986
establishment of mitotic spindle localization (GO:0040001)	0.472358648227751
positive regulation of translational initiation (GO:0045948)	0.341918409098472
RNA splicing, via transesterification reactions (GO:0000375)	0.129496908945124
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	0.15111131842305
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	0.412636424943218
cellular response to reactive oxygen species (GO:0034614)	0.707029225449705
embryonic organ development (GO:0048568)	0.00772550845476001
glutathione metabolic process (GO:0006749)	0.303958367083451
regulation of cell cycle (GO:0051726)	0.60373414038819
positive regulation of mitotic nuclear division (GO:0045840)	0.766975335457014
cardiac atrium morphogenesis (GO:0003209)	0.296257771844542
negative regulation of cell death (GO:0060548)	0.651548168400896
negative regulation of transcription regulatory region DNA binding (GO:2000678)	0.257716217152084
mitochondrion disassembly (GO:0061726)	0.997197476429461
regulation of neuron death (GO:1901214)	0.665905796370839
plasma membrane invagination (GO:0099024)	0.941069105560618
cytoplasmic translation (GO:0002181)	0.979503590598467
regulation of actin filament polymerization (GO:0030833)	0.184362979157945
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	0.755509929709249
regulation of centriole replication (GO:0046599)	0.756046633251657
positive regulation of granulocyte chemotaxis (GO:0071624)	0.187880937922534
protein localization to cell periphery (GO:1990778)	0.120248996645414
sensory perception of pain (GO:0019233)	0.401862508762784
regulation of reactive oxygen species metabolic process (GO:2000377)	0.311763631460332
positive regulation of histone acetylation (GO:0035066)	0.163202683784412
presynapse assembly (GO:0099054)	0.640137840225439
positive regulation of toll-like receptor signaling pathway (GO:0034123)	0.218113182177072
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	0.69954250698931
positive regulation of Ras protein signal transduction (GO:0046579)	0.00920276816515164
dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	0.692161111706965
eosinophil chemotaxis (GO:0048245)	0.116152153143358
negative regulation of translational initiation (GO:0045947)	0.499597017194409
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	0.490141699350511
positive regulation of tumor necrosis factor production (GO:0032760)	0.103936858827949
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	0.350869324080079
positive regulation of immune system process (GO:0002684)	0.38604554303159
positive regulation of lamellipodium organization (GO:1902745)	0.131398362176338
regulation of blood circulation (GO:1903522)	0.698827912600213
regulation of wound healing (GO:0061041)	0.252109712293841
plasma membrane organization (GO:0007009)	0.141982838214958
vesicle-mediated transport between endosomal compartments (GO:0098927)	0.308027125168081
metanephros development (GO:0001656)	0.126007312577906
negative regulation of lipid metabolic process (GO:0045833)	0.0426385924199611
regulation of mitotic spindle organization (GO:0060236)	0.439696080714471
negative regulation of secretion by cell (GO:1903531)	0.37858887970292
response to cAMP (GO:0051591)	0.690960087557718
positive regulation of lipid storage (GO:0010884)	0.608224393408103
vesicle fusion (GO:0006906)	0.288500847127519
protein O-linked glycosylation via threonine (GO:0018243)	0.331990372513702
negative regulation of protein secretion (GO:0050709)	0.342671715265279
regulation of protein export from nucleus (GO:0046825)	0.183498451993148
regulation of gene expression, epigenetic (GO:0040029)	0.719897550621064
positive regulation of wound healing (GO:0090303)	0.578373609746529
regulation of mitochondrial fission (GO:0090140)	0.259736416889854
positive regulation of phagocytosis (GO:0050766)	0.408554833471243
response to alcohol (GO:0097305)	0.688942868623376
negative regulation of cell cycle process (GO:0010948)	0.99977784856273
activation of protein kinase B activity (GO:0032148)	0.664409816892002
positive regulation of protein tyrosine kinase activity (GO:0061098)	0.652220240631132
cyclic purine nucleotide metabolic process (GO:0052652)	0.345848688876674
regulation of JUN kinase activity (GO:0043506)	0.395796504693104
regulation of sodium ion transmembrane transporter activity (GO:2000649)	0.776179011912888
hemopoiesis (GO:0030097)	0.326490293698666
regulation of osteoblast differentiation (GO:0045667)	0.353124185027898
viral life cycle (GO:0019058)	0.440645068056845
regulation of actin cytoskeleton organization (GO:0032956)	0.327318012797324
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	0.899360549246554
zinc ion homeostasis (GO:0055069)	0.503916811537668
regulation of MAPK cascade (GO:0043408)	0.744297858289365
defense response to Gram-negative bacterium (GO:0050829)	0.235115076611818
cytokine-mediated signaling pathway (GO:0019221)	0.108828753132789
water-soluble vitamin metabolic process (GO:0006767)	0.25773304973933
regulation of organelle assembly (GO:1902115)	0.365909135218781
negative regulation of kinase activity (GO:0033673)	0.853887699877998
osteoclast differentiation (GO:0030316)	0.00285365092546985
negative regulation of BMP signaling pathway (GO:0030514)	0.995607770261937
positive regulation of immune response (GO:0050778)	0.140031029397177
vesicle-mediated transport in synapse (GO:0099003)	0.822561793423812
sulfur amino acid metabolic process (GO:0000096)	0.481117518912378
DNA catabolic process, endonucleolytic (GO:0000737)	0.694325363071581
negative regulation of DNA biosynthetic process (GO:2000279)	0.452150664444332
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	0.258958861137941
cyclic-nucleotide-mediated signaling (GO:0019935)	0.631973818211278
negative regulation of myeloid cell differentiation (GO:0045638)	0.497699085531761
dephosphorylation (GO:0016311)	0.928740623086993
positive regulation of mitotic cell cycle phase transition (GO:1901992)	0.362753793064897
regulation of actin filament-based process (GO:0032970)	0.695832027427873
response to unfolded protein (GO:0006986)	0.774188862093005
positive regulation of protein transport (GO:0051222)	0.3020324631493
regulation of cell proliferation (GO:0042127)	0.508253827028412
glutamine family amino acid catabolic process (GO:0009065)	0.896969788753925
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	0.236007731494569
response to ketone (GO:1901654)	0.511147094894982
cytoskeleton-dependent cytokinesis (GO:0061640)	0.180415317039413
anterograde axonal transport (GO:0008089)	0.740292849209116
nucleotide-excision repair, DNA damage recognition (GO:0000715)	0.601458202758312
negative regulation of cytokine biosynthetic process (GO:0042036)	0.0914869593171156
protein modification by small protein conjugation (GO:0032446)	0.625460588897789
regulation of viral genome replication (GO:0045069)	0.499475156901365
negative chemotaxis (GO:0050919)	0.987833440939263
nucleosome disassembly (GO:0006337)	0.0452101758098547
regulation of proteolysis (GO:0030162)	0.416543672306768
wound healing (GO:0042060)	0.426342708926369
negative regulation of dephosphorylation (GO:0035305)	0.622507779313572
cellular response to pH (GO:0071467)	0.438360798947988
negative regulation of DNA metabolic process (GO:0051053)	0.89494067934296
positive regulation of cellular catabolic process (GO:0031331)	0.126396887125114
epithelial cell differentiation (GO:0030855)	0.767677506429413
7-methylguanosine RNA capping (GO:0009452)	0.27956806069338
ERBB2 signaling pathway (GO:0038128)	0.914089732496282
response to UV (GO:0009411)	0.952236294657374
negative regulation of actin filament polymerization (GO:0030837)	0.00577487978642993
autophagosome assembly (GO:0000045)	0.857355930848022
positive regulation of growth (GO:0045927)	0.414149462473181
DNA geometric change (GO:0032392)	0.279213294178238
regulation of transcription factor import into nucleus (GO:0042990)	0.249753249892166
regulation of chemokine production (GO:0032642)	0.271626393680506
negative regulation of interleukin-2 production (GO:0032703)	0.216724559757426
Fc-epsilon receptor signaling pathway (GO:0038095)	0.420559478255636
negative regulation of protein depolymerization (GO:1901880)	0.183258350796036
positive regulation of gene silencing by miRNA (GO:2000637)	0.616928426823647
mitochondrion localization (GO:0051646)	0.0878997820954876
tRNA aminoacylation (GO:0043039)	0.113555344988152
macromolecular complex assembly (GO:0065003)	0.0654535663751737
chromatin disassembly (GO:0031498)	0.0452101758098547
regulation of neuron projection development (GO:0010975)	0.740184430454733
glial cell development (GO:0021782)	0.849187921203607
regulation of potassium ion transmembrane transport (GO:1901379)	0.867528990839129
carboxylic acid transport (GO:0046942)	0.0460803851797547
axoneme assembly (GO:0035082)	0.798449712277118
NIK/NF-kappaB signaling (GO:0038061)	0.306335246963102
positive regulation of protein modification process (GO:0031401)	0.220074306418807
phospholipid biosynthetic process (GO:0008654)	0.316996347525758
negative regulation of neuron apoptotic process (GO:0043524)	0.854196044820873
cytosolic calcium ion transport (GO:0060401)	0.762860599603692
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	0.248863706896091
postreplication repair (GO:0006301)	0.382026635418982
mesenchyme morphogenesis (GO:0072132)	0.694425333989493
regulation of clathrin-dependent endocytosis (GO:2000369)	0.287366701602001
organic anion transport (GO:0015711)	0.934152845939911
positive regulation of interleukin-10 production (GO:0032733)	0.51294900817482
striated muscle cell development (GO:0055002)	0.147946710222177
positive regulation of cytokine secretion (GO:0050715)	0.134609055535192
regulation of cellular amide metabolic process (GO:0034248)	0.842726202718275
translation (GO:0006412)	0.895847108647941
monovalent inorganic cation transport (GO:0015672)	0.0652164871719441
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	0.920372809952744
cellular response to oxygen-containing compound (GO:1901701)	0.0644273737536145
sphingolipid metabolic process (GO:0006665)	0.199331877472541
nuclear import (GO:0051170)	0.234597182176898
regulation of myelination (GO:0031641)	0.177504887018855
cellular response to interleukin-1 (GO:0071347)	0.139303445567461
regulation of embryonic development (GO:0045995)	0.247579798263337
response to hydrogen peroxide (GO:0042542)	0.410369235130276
negative regulation of cell motility (GO:2000146)	0.103981046910377
glycosaminoglycan metabolic process (GO:0030203)	0.519431056513884
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	0.56230482852987
cellular response to glucose starvation (GO:0042149)	0.098315757472334
JNK cascade (GO:0007254)	0.209931455609893
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	0.848629450869047
positive regulation of interleukin-6 production (GO:0032755)	0.695248431135398
regulation of response to cytokine stimulus (GO:0060759)	0.274345052920702
multivesicular body assembly (GO:0036258)	0.792530270265593
termination of RNA polymerase II transcription (GO:0006369)	0.0987104878272551
regulation of primary metabolic process (GO:0080090)	0.839510658235973
regulation of T cell activation (GO:0050863)	0.00506870087114354
establishment or maintenance of apical/basal cell polarity (GO:0035088)	0.681231781040567
leukotriene metabolic process (GO:0006691)	0.549344772508888
embryonic organ morphogenesis (GO:0048562)	0.555953152500785
positive regulation of intracellular transport (GO:0032388)	0.242630864084
ATP biosynthetic process (GO:0006754)	0.198500987315078
positive regulation of response to stimulus (GO:0048584)	0.740289479183967
regulation of neutrophil chemotaxis (GO:0090022)	0.332192718506933
organelle assembly (GO:0070925)	0.858977355402415
N-glycan processing (GO:0006491)	0.239595736488696
transition metal ion transport (GO:0000041)	0.742082211525952
protein import into nucleus (GO:0006606)	0.234469402008461
transcription from RNA polymerase III promoter (GO:0006383)	0.260898505946571
regulation of transmembrane transport (GO:0034762)	0.414090182398343
negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	0.836062522097318
organelle fission (GO:0048285)	0.587182866278314
release of sequestered calcium ion into cytosol (GO:0051209)	0.273352116876967
monocarboxylic acid catabolic process (GO:0072329)	0.603948919845276
regulation of establishment of planar polarity (GO:0090175)	0.502359502454586
cellular protein metabolic process (GO:0044267)	0.755563818426565
protein palmitoylation (GO:0018345)	0.0219615828159659
skin development (GO:0043588)	0.110426483995563
post-translational protein modification (GO:0043687)	0.507476890527171
regulation of phosphorylation (GO:0042325)	0.91240307243776
regulation of chemotaxis (GO:0050920)	0.826796520448027
integrin-mediated signaling pathway (GO:0007229)	0.380560004436498
regulation of neuron apoptotic process (GO:0043523)	0.44628844316445
branching involved in ureteric bud morphogenesis (GO:0001658)	0.391822736026068
mRNA stabilization (GO:0048255)	0.0758479508197086
nuclear-transcribed mRNA catabolic process (GO:0000956)	0.535583497953446
negative regulation of reactive oxygen species metabolic process (GO:2000378)	0.891902966353142
positive regulation of transferase activity (GO:0051347)	0.930064310712734
positive regulation of stem cell proliferation (GO:2000648)	0.324264328518971
neuron apoptotic process (GO:0051402)	0.82368987582797
T cell receptor signaling pathway (GO:0050852)	0.0174698328912535
histone lysine methylation (GO:0034968)	0.766060987291383
negative regulation of RNA splicing (GO:0033119)	0.00669310906580719
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	0.160777995070872
regulation of lamellipodium assembly (GO:0010591)	0.0347817014016426
mitochondrial translation (GO:0032543)	0.967432145511875
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	0.409657497743168
regulation of smooth muscle cell proliferation (GO:0048660)	0.259299836320392
anterograde trans-synaptic signaling (GO:0098916)	0.660410723937165
negative regulation of receptor activity (GO:2000272)	0.353802467296142
tumor necrosis factor-mediated signaling pathway (GO:0033209)	0.0559188550905925
membrane assembly (GO:0071709)	0.253156769444976
positive regulation of erythrocyte differentiation (GO:0045648)	0.374440289080424
intracellular estrogen receptor signaling pathway (GO:0030520)	0.238008461733586
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	0.0378083117279692
regulation of response to external stimulus (GO:0032101)	0.590449477349236
response to peptide (GO:1901652)	0.774015248848532
positive regulation of glucose transport (GO:0010828)	0.915354994741436
regulation of protein phosphorylation (GO:0001932)	0.0827894048651635
negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744)	0.258899454413588
negative regulation of myeloid leukocyte differentiation (GO:0002762)	0.229593837228073
regulation of cellular ketone metabolic process (GO:0010565)	0.778186676845242
GPI anchor biosynthetic process (GO:0006506)	0.884899469151317
activation of JUN kinase activity (GO:0007257)	0.776791074394959
fatty-acyl-CoA biosynthetic process (GO:0046949)	0.824738543063751
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	0.452321787097674
regulation of cell adhesion mediated by integrin (GO:0033628)	0.967600310801797
negative regulation of telomere maintenance via telomerase (GO:0032211)	0.940114168007707
regulation of cell-substrate junction assembly (GO:0090109)	0.250198368554034
regulation of glucose metabolic process (GO:0010906)	0.59177035246474
regulation of cytokine-mediated signaling pathway (GO:0001959)	0.0897701895476206
tRNA methylation (GO:0030488)	0.334714042636214
regulation of dephosphorylation (GO:0035303)	0.17503532540347
growth hormone receptor signaling pathway (GO:0060396)	0.153061874233155
cellular amide metabolic process (GO:0043603)	0.395019998744886
ribosome biogenesis (GO:0042254)	0.025276587884584
mitotic cell cycle phase transition (GO:0044772)	0.958192360858906
negative regulation of viral life cycle (GO:1903901)	0.239246025024974
positive regulation of metabolic process (GO:0009893)	0.432249871981764
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	0.540632627495189
peptide metabolic process (GO:0006518)	0.42255687099001
sterol biosynthetic process (GO:0016126)	0.428169774428171
spindle assembly checkpoint (GO:0071173)	0.617020605264619
regulation of tumor necrosis factor production (GO:0032680)	0.0150756601333505
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162)	0.91770134863311
regulation of postsynaptic membrane potential (GO:0060078)	0.600947825894829
regulation of cation transmembrane transport (GO:1904062)	0.285650146893773
positive regulation of interleukin-1 beta secretion (GO:0050718)	0.106956002028772
anion homeostasis (GO:0055081)	0.111325871732474
regulation of macrophage activation (GO:0043030)	0.00247054900506256
protein lipidation (GO:0006497)	0.297963930855403
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	0.824298730978188
negative regulation of cell projection organization (GO:0031345)	0.277989083492003
interstrand cross-link repair (GO:0036297)	0.146370937532504
negative regulation of ubiquitin protein ligase activity (GO:1904667)	0.812216522108618
transcription initiation from RNA polymerase I promoter (GO:0006361)	0.668549197231079
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	0.357478514694031
regulation of mitochondrion organization (GO:0010821)	0.369609631327627
protein modification by small protein removal (GO:0070646)	0.244241722142415
RNA 3'-end processing (GO:0031123)	0.1852074468527
tRNA transport (GO:0051031)	0.181561175998275
cellular response to starvation (GO:0009267)	0.978693135510625
gamma-aminobutyric acid signaling pathway (GO:0007214)	0.502645864447697
positive regulation of cell differentiation (GO:0045597)	0.755055730264496
response to interleukin-1 (GO:0070555)	0.0511958715051701
positive regulation of neuron differentiation (GO:0045666)	0.703096121074848
protein K63-linked ubiquitination (GO:0070534)	0.564773258982879
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	0.319910546803469
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	0.654763121848983
purine ribonucleoside monophosphate metabolic process (GO:0009167)	0.690053863014386
extracellular matrix disassembly (GO:0022617)	0.460279273684835
negative regulation of oxidative stress-induced cell death (GO:1903202)	0.828238659610897
peptidyl-lysine methylation (GO:0018022)	0.115657863249177
dendritic spine morphogenesis (GO:0060997)	0.368292258057152
zymogen activation (GO:0031638)	0.0547117519249544
maturation of 5.8S rRNA (GO:0000460)	0.165622639311289
protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)	0.36983038417834
negative regulation of protein kinase activity (GO:0006469)	0.816625645408642
mRNA transport (GO:0051028)	0.109106928519535
cellular senescence (GO:0090398)	0.103633385441931
cytoskeleton organization (GO:0007010)	0.814478874267234
calcium ion transmembrane transport (GO:0070588)	0.393004668160316
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	0.608830203776506
positive regulation of catalytic activity (GO:0043085)	0.541236709256741
embryonic skeletal system morphogenesis (GO:0048704)	0.598101246009247
positive regulation of DNA biosynthetic process (GO:2000573)	0.354893178142763
positive regulation of interferon-alpha production (GO:0032727)	0.0908141122123903
cotranslational protein targeting to membrane (GO:0006613)	0.740878311979417
negative regulation of sprouting angiogenesis (GO:1903671)	0.184637637723358
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	0.544759854029522
positive regulation of peptide hormone secretion (GO:0090277)	0.188388796151742
protein localization to cell surface (GO:0034394)	0.96522251160248
negative regulation of release of cytochrome c from mitochondria (GO:0090201)	0.922123754606594
lytic vacuole organization (GO:0080171)	0.33974356809739
sterol metabolic process (GO:0016125)	0.0892640672303611
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	0.155380756461082
mitochondrial respiratory chain complex I assembly (GO:0032981)	0.225346447920983
regulation of supramolecular fiber organization (GO:1902903)	0.896182311367069
plasma membrane bounded cell projection organization (GO:0120036)	0.397870379814857
regulation of cell growth (GO:0001558)	0.522031595939509
protein localization to plasma membrane (GO:0072659)	0.0181366024726314
regulation of glycogen biosynthetic process (GO:0005979)	0.925842838120988
negative regulation of endothelial cell apoptotic process (GO:2000352)	0.749623475562755
protein targeting to membrane (GO:0006612)	0.927600453962521
peroxisome organization (GO:0007031)	0.323408126008628
cellular polysaccharide biosynthetic process (GO:0033692)	0.13646253963416
phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)	0.249277649944956
cholesterol metabolic process (GO:0008203)	0.696543082526905
negative regulation of JAK-STAT cascade (GO:0046426)	0.777037517244717
establishment of endothelial barrier (GO:0061028)	0.474849864563607
'de novo' posttranslational protein folding (GO:0051084)	0.455571410263049
positive regulation of interleukin-1 secretion (GO:0050716)	0.0942253472992215
positive regulation of axonogenesis (GO:0050772)	0.531832653415852
regulation of ARF protein signal transduction (GO:0032012)	0.0592265314433281
pyrimidine-containing compound metabolic process (GO:0072527)	0.587652349677094
cellular response to interleukin-12 (GO:0071349)	0.425987116467319
negative regulation of intracellular transport (GO:0032387)	0.341847483076199
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	0.314670423577514
positive regulation of DNA binding (GO:0043388)	0.590281812304192
negative regulation of protein ubiquitination (GO:0031397)	0.412681245237895
negative regulation of stress fiber assembly (GO:0051497)	0.831614569333874
phagosome maturation (GO:0090382)	0.698319982345809
regulation of generation of precursor metabolites and energy (GO:0043467)	0.297427372691262
branched-chain amino acid catabolic process (GO:0009083)	0.465600088416336
multivesicular body organization (GO:0036257)	0.85474515579988
lysosome localization (GO:0032418)	0.820608804779822
cellular response to virus (GO:0098586)	0.478733061137272
positive regulation of cellular protein catabolic process (GO:1903364)	0.65112092144663
purine ribonucleotide catabolic process (GO:0009154)	0.261035403233468
vesicle docking (GO:0048278)	0.101410211022124
regulation of ERK1 and ERK2 cascade (GO:0070372)	0.35302444801296
triglyceride catabolic process (GO:0019433)	0.198000555730283
negative regulation of cellular component movement (GO:0051271)	0.0214545489695591
positive regulation of viral genome replication (GO:0045070)	0.403845755744671
regulation of cell cycle G2/M phase transition (GO:1902749)	0.458381193881384
regulation of protein autophosphorylation (GO:0031952)	0.890081881400899
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	0.275256871213572
exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay (GO:0043928)	0.177735895566144
protein K11-linked ubiquitination (GO:0070979)	0.407365632239169
negative regulation of cellular protein localization (GO:1903828)	0.458978559909687
negative regulation of phosphoprotein phosphatase activity (GO:0032515)	0.772555163766022
folic acid metabolic process (GO:0046655)	0.536286659378107
negative regulation of blood vessel morphogenesis (GO:2000181)	0.737846557943535
carboxylic acid metabolic process (GO:0019752)	0.423374121359208
regulation of cellular response to heat (GO:1900034)	0.458128494333374
regulation of defense response (GO:0031347)	0.141424013384486
regulation of AMPA receptor activity (GO:2000311)	0.928471521609665
cholesterol biosynthetic process (GO:0006695)	0.277936310112136
regulation of inflammatory response (GO:0050727)	0.342953263265657
negative regulation of lymphocyte proliferation (GO:0050672)	0.0283883469820235
regulation of TOR signaling (GO:0032006)	0.644698978084728
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	0.123879215112279
negative regulation of viral genome replication (GO:0045071)	0.11634257801565
mitochondrion organization (GO:0007005)	0.530629797728464
rRNA modification (GO:0000154)	0.129138242633302
negative regulation of protein dephosphorylation (GO:0035308)	0.585873113558321
positive regulation of cell cycle process (GO:0090068)	0.696492997449013
cellular protein catabolic process (GO:0044257)	0.603509147214015
prostaglandin biosynthetic process (GO:0001516)	0.431601639553362
positive regulation of ion transport (GO:0043270)	0.890207384330053
cellular response to organic substance (GO:0071310)	0.194981398402224
organelle disassembly (GO:1903008)	0.788108590352699
negative regulation of cell cycle G2/M phase transition (GO:1902750)	0.512984918092612
negative regulation of DNA recombination (GO:0045910)	0.259332726393082
negative regulation of catalytic activity (GO:0043086)	0.891218799720563
positive regulation of actin filament polymerization (GO:0030838)	0.00676762186782058
maturation of SSU-rRNA (GO:0030490)	0.193304464437286
negative regulation of DNA replication (GO:0008156)	0.157174896657699
negative regulation of apoptotic process (GO:0043066)	0.331577473964611
nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	0.516535538294573
positive regulation of cAMP metabolic process (GO:0030816)	0.784313128219103
negative regulation of cytokine secretion (GO:0050710)	0.11807909859149
modulation of excitatory postsynaptic potential (GO:0098815)	0.0442664273704366
regulation of cell-matrix adhesion (GO:0001952)	0.0781379037439013
positive regulation of cell projection organization (GO:0031346)	0.634493638352465
phosphatidylglycerol metabolic process (GO:0046471)	0.637214026033155
DNA replication checkpoint (GO:0000076)	0.561121765914697
fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)	0.186303605286015
cofactor biosynthetic process (GO:0051188)	0.228741108054536
respiratory electron transport chain (GO:0022904)	0.129741607769306
regulation of cytokine production involved in inflammatory response (GO:1900015)	0.140070187970929
regulation of sodium ion transport (GO:0002028)	0.512183558221939
steroid biosynthetic process (GO:0006694)	0.158212431799915
eosinophil migration (GO:0072677)	0.116152153143358
modulation by virus of host morphology or physiology (GO:0019048)	0.0210133965287995
regulation of cation channel activity (GO:2001257)	0.202510281940828
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	0.144810178831499
positive regulation of protein secretion (GO:0050714)	0.287431191744709
muscle contraction (GO:0006936)	0.364244669799769
positive regulation of ATP metabolic process (GO:1903580)	0.158709571672569
sensory perception of sound (GO:0007605)	0.905307278221597
positive regulation of acute inflammatory response (GO:0002675)	0.480817066851889
regulation of neuron differentiation (GO:0045664)	0.788566580956728
regulation of cell death (GO:0010941)	0.475836695106123
cellular response to epidermal growth factor stimulus (GO:0071364)	0.78071793883539
endosome organization (GO:0007032)	0.41847729069563
miRNA metabolic process (GO:0010586)	0.712300117745195
peptidyl-lysine trimethylation (GO:0018023)	0.724376914151102
cilium-dependent cell motility (GO:0060285)	0.927489522086391
striated muscle cell differentiation (GO:0051146)	0.303682211253695
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	0.342797353879398
outer dynein arm assembly (GO:0036158)	0.940937257996823
regulation of DNA recombination (GO:0000018)	0.544561350355561
positive regulation of TOR signaling (GO:0032008)	0.25237767156274
rRNA catabolic process (GO:0016075)	0.00153723604126848
cellular response to interleukin-7 (GO:0098761)	0.12874740493636
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	0.972532229902304
negative regulation of type I interferon production (GO:0032480)	0.103454247902525
internal peptidyl-lysine acetylation (GO:0018393)	0.299109906166991
positive regulation of biomineral tissue development (GO:0070169)	0.411089498278134
response to endoplasmic reticulum stress (GO:0034976)	0.384299894492546
positive regulation of dephosphorylation (GO:0035306)	0.719053670873585
T cell migration (GO:0072678)	0.14522826419029
negative regulation of cellular response to insulin stimulus (GO:1900077)	0.087911258161752
activation of adenylate cyclase activity (GO:0007190)	0.855155372859057
positive regulation of binding (GO:0051099)	0.574111748541762
antigen receptor-mediated signaling pathway (GO:0050851)	0.813107553661214
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	0.0959947376677172
response to cholesterol (GO:0070723)	0.480076048750483
negative regulation of microtubule depolymerization (GO:0007026)	0.14467331396324
female gamete generation (GO:0007292)	0.547046230258941
phospholipid dephosphorylation (GO:0046839)	0.725561757231274
neural crest cell differentiation (GO:0014033)	0.551961354501879
