	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
transferase activity, transferring hexosyl groups (GO:0016758)	1	1	1	1	1	1	1	1	1	1	1	1	0.962494095418044	1	1	0.43552036199095	0.976188448294742	1	0.622881355932203	1	0.859941989317047	1	1	0.789704271631982	0.849556847906138	1	1	1	1	1	0.969511019726274	1	0.757155658636867	1	1	1	1	1	1	1	1	1	1	1	1	1	0.820352061731372	1	1	1	1	1	1	0.891594827586207	1	1	1	1	1	0.610869565217391	1	1	1
Hsp90 protein binding (GO:0051879)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.916068904131106	0.799437254491497	1	1	0.767978401374458	0.78812882619111	1	1	1	0.810727453204765	1	0.749633395248802	1	0.676445009365801	1	1	1	1	1	1	1	1	1	1	1	0.557275541795666	0.869870944651466	1	1	1	1	1	1	1	1	1	0.860990559706501	0.917871789337362	1	1	1	1	1	1
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.834779549718574	0.953906760583836	1	1	0.33023515422137	0.711120401337793	0.738213399503722	1	0.786625971143174	0.849556847906138	1	1	1	0.60042862545699	1	0.749633395248802	1	0.988355877841305	1	1	1	1	0.963289999735233	1	1	0.946715063520871	0.996290511518938	1	1	0.950102401787377	1	1	1	1	0.96591747964248	0.765067466266867	1	1	0.207366771159875	1	1	1	1	1	1	1	1	1
sodium-independent organic anion transmembrane transporter activity (GO:0015347)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.984457367584303	1	0.0855874894336433	0.953906760583836	1	0.821910463765526	0.273588630082906	0.998538669064748	0.668181818181818	1	0.939538455320697	1	0.66421362489487	1	1	0.425196850393701	1	0.881323792486583	1	0.740595611285267	1	1	1	1	0.703023494074091	1	1	1	1	1	1	1	0.832352941176471	1	1	1	0.71941935483871	1	1	0.490708281503261	0.340745192307692	1	1	0.222115384615385	0.959712093292846	1	1	1	1	0.513425196850394
ATP-dependent helicase activity (GO:0008026)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.90473333503536	1	0.825935233948552	1	1	1	0.430421386362622	1	1	1	1	1	1	1	1	0.96969787437306	0.634719710669078	0.635369622058474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aminopeptidase activity (GO:0004177)	0.225716560509554	1	0.89010989010989	1	1	1	1	1	1	1	1	1	0.805929038281979	1	1	0.277795923700026	0.649300900210688	1	0.983696900114811	1	0.686953275016002	0.746052631578947	0.954046997389034	0.763901363599249	1	1	1	1	0.588998024430285	1	0.590898564150069	1	0.64621409921671	1	1	0.214772727272727	1	1	1	1	1	1	1	1	1	0.980310651092544	1	1	1	1	1	1	0.929334497235732	0.34124763022479	1	0.87878947368421	0.753846153846154	1	1	0.54775828460039	1	1	1
hormone receptor binding (GO:0051427)	1	1	0.895577395577396	1	1	1	1	1	1	1	1	1	0.428787878787879	0.463412765305341	0.890559440559441	0.582403991279557	1	1	1	0.271566175296685	0.382214552465183	0.164284334556693	1	0.0975120385232745	1	0.977102109537486	1	1	0.19182253153545	1	0.325756251092848	0.929309632079372	0.592771444217653	1	1	1	1	0.107808340727595	1	1	1	1	1	1	0.271551724137931	0.744171097995676	1	1	1	0.99471678328729	0.324	1	1	0.733189655172414	1	1	0.873317892298784	1	1	1	1	1	0.465590052396966
Wnt-activated receptor activity (GO:0042813)	0.193152784874808	1	1	1	1	1	1	1	1	1	1	1	0.905761024182077	1	0.568463341144962	0.32041769041769	0.953906760583836	1	0.357263812861812	1	0.980246913580247	0.563394276629571	1	0.0814304179233089	0.515820895522388	1	1	1	0.825029194239004	1	0.290220905172414	0.929309632079372	0.988355877841305	1	1	0.653656126482213	0.964285714285714	0.204182825484765	1	1	1	0.445309153220049	1	0.827578991420799	0.752830188679245	1	1	0.779253926701571	1	1	0.925453777965386	0.480639399352124	0.939721035203581	1	1	0.924997820970975	0.139064320313937	1	1	0.959683465222824	1	1	0.761755485893417
organic anion transmembrane transporter activity (GO:0008514)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.935599047870934	0.268163804491413	0.684973025398557	1	0.767131469247459	0.695868154988019	1	1	1	1	0.581293867143345	1	1	1	1	1	0.879109014972867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999009858366697	0.945700518902891	1	1	0.664868667917448	0.835434782608696	1	0.318335208098988	0.536154031868662	1	1	0.569277108433735	1	1	1	1	1	0.761755485893417
peptide-lysine-N-acetyltransferase activity (GO:0061733)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.785654498325953	1	1	1	0.95594814805096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.994589595375723	1	0.943936059307309	1	1	1
transition metal ion binding (GO:0046914)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.159628378378378	1	0.040427807486631	1	1	1	1	0.0292057278252807	1	1	0.495629370629371	0.51859756097561	1	1	1	0.0859090909090909	1	0.0915782187355791	NA	0.270321811680572	1	1	0.513447432762836	1	0.10783055198973	1	1	1	1	1	1	1	0.718784923295743	1	1	1	0.943548387096774	0.324	1	1	0.340745192307692	1	1	0.144642857142857	1	1	0.868792270531401	1	1	1
acyl-CoA dehydrogenase activity (GO:0003995)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.98887171561051	1	1	1	0.944055944055944	0.692039771374137	1	1	1	1	1	1	1	1	1	0.640692517787078	1	0.884369469026549	1	1	1	1	0.460967187956738	1	1	1	1	1	1	0.776984246061515	1	1	1	1	1	1	1	0.574911122397156	1	0.697031163562604	1	1	1	1	1	1	1	1
WW domain binding (GO:0050699)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.365232094689802	0.956748612795355	1	0.704739843193158	1	0.250147058823529	1	1	1	1	1	1	1	1	1	0.843118922961855	0.963057324840764	0.969993876301286	0.865147783251232	1	1	1	0.653656126482213	1	1	1	1	1	1	1	1	1	0.998414970855916	1	1	1	0.884606025907107	1	1	0.922922042934521	0.733189655172414	0.882147024504084	0.537129300118624	0.951970420117339	1	1	1	1	1	0.936774661508704
mRNA 5'-UTR binding (GO:0048027)	0.880022962112514	1	1	1	1	1	1	1	1	1	1	1	1	0.511474345096341	1	0.762161022902909	0.79242636746143	1	0.991245202616879	1	1	0.294713862466864	1	0.944086368030938	1	1	1	1	0.841582658847477	1	1	1	1	1	1	1	1	0.838709523990716	1	1	1	1	1	1	0.557275541795666	1	1	1	1	0.829995342338146	1	1	1	1	0.576052249637155	1	1	0.894861660079051	1	1	1	1	1
bHLH transcription factor binding (GO:0043425)	1	1	1	1	1	1	1	0.478481012658228	1	1	1	1	1	1	1	0.384146341463415	1	1	0.781964892754745	0.599679144385027	1	0.650821294280625	1	1	1	1	1	0.717267552182163	0.560209985001071	0.963057324840764	0.879109014972867	1	1	1	1	1	1	0.257838612127964	1	1	1	1	1	1	0.69968175618627	1	1	1	0.964285714285714	0.664868667917448	1	0.646374829001368	1	0.55565803885398	1	1	0.144642857142857	1	1	1	1	1	0.88729958269273
tumor necrosis factor receptor superfamily binding (GO:0032813)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.890559440559441	0.557381765869448	1	1	0.205375253549696	0.401834967821024	0.0292057278252807	0.376323649199023	1	0.44225613025886	1	1	1	1	0.0667372881355932	0.833061251142745	0.239847715736041	1	0.0996747824558319	1	1	1	1	0.244472656717848	1	1	1	1	1	0.918343653250774	1	0.718784923295743	1	1	1	1	1	1	0.850163631786524	0.733189655172414	1	1	1	0.448790802167305	1	1	1	0.192464358452138	1
peptidase inhibitor activity (GO:0030414)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.514725122153099	0.943164240142869	0.770577358940713	1	1	0.719356843249961	0.457302319579314	0.495694869422899	0.376323649199023	1	1	1	1	1	1	0.585208689284843	1	0.119988713583672	1	0.915993537964459	1	1	1	1	1	1	1	1	1	1	1	1	0.853168893456663	0.608300395256917	1	0.822533849129594	1	1	1	0.933562857430963	0.920454545454545	1	0.87878947368421	0.873913043478261	1	1	1	1	1	0.840393996247655
core promoter sequence-specific DNA binding (GO:0001046)	0.905070422535211	1	1	1	1	1	1	1	1	1	1	1	1	1	0.739455020530048	0.590867955573838	0.854312014218638	1	0.929938180747719	0.961873981641041	0.829272391194757	0.779574327668701	1	0.689351312246292	0.505330912691863	1	1	1	0.153984031285644	0.963057324840764	0.218588082901554	1	1	1	1	1	1	0.71621052631579	1	1	1	0.996290511518938	1	1	0.950102401787377	1	1	1	0.568965517241379	0.708012486992716	1	1	1	0.143744454303461	1	1	0.346788990825688	1	1	1	1	0.885685884691849	0.581083347308402
fibroblast growth factor binding (GO:0017134)	1	1	1	0.857600427065261	1	1	1	1	1	1	1	1	0.870305068066262	1	1	0.718167479208489	1	1	1	0.558544067035762	0.572435461956522	1	1	0.874211300346316	0.538931846790146	1	1	1	0.142941176470588	0.963057324840764	0.500672982125252	1	1	1	1	1	1	0.196482716798059	1	1	1	0.996290511518938	1	1	0.806434709704464	1	1	1	1	0.343517396572616	1	0.31947261663286	1	1	1	0.740169552669553	0.456801263252876	1	1	1	1	1	0.88729958269273
cation-transporting ATPase activity (GO:0019829)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.331438963400773	0.84380084903688	0.946190247255476	0.848436205468103	1	0.778846153846154	0.970941963574577	0.421875	0.563394276629571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.60375	1	1	1	1	0.950208550573514	1	1	0.964681374869804	1	1	1	1	1	1	1	0.839378238341969	1	1	1	1	1	1	1	1	1
gamma-tubulin binding (GO:0043015)	1	1	1	1	1	1	1	0.757262103505843	1	1	1	1	0.805929038281979	0.632684114424833	0.731914802663218	0.262827598502407	1	1	1	0.971596998928189	1	0.643455235096257	1	1	1	1	1	1	0.88003309925303	1	1	1	1	1	1	1	1	0.579130434782609	1	1	1	1	1	0.796313000338257	0.740836676217765	0.829020603456694	1	1	1	0.887891086893995	1	1	1	0.484546360917248	0.882147024504084	0.593473479617411	0.873317892298784	1	1	1	1	1	1
Rac GTPase binding (GO:0048365)	0.880022962112514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.542686351600738	1	1	1	1	0.664421310471525	1	1	1	1	1	1	1	0.427414270442148	1	0.712389380530973	1	0.755188871212402	1	1	0.626128288841944	1	0.101612903225806	1	1	1	1	1	1	1	0.991902344694223	1	1	1	1	0.561073659471829	1	1	0.372103589277601	1	0.49484175555167	0.420706371191136	1	1	0.973284501604066	1	0.593303104290199	1
phosphatase binding (GO:0019902)	1	1	1	1	1	1	1	1	1	1	1	1	0.776406035665295	1	1	1	0.774748167290755	1	0.840126407908597	0.857465107634078	0.842072673944924	1	1	1	1	1	1	1	0.789604426210998	1	1	1	0.826882742347775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.884606025907107	1	1	1	1	1	1	0.916943430531889	0.710686501978982	1	1	1	1	1
tubulin binding (GO:0015631)	0.193152784874808	1	0.145161290322581	0.235074626865672	1	1	1	0.189315525876461	1	1	1	1	0.178689818468824	0.40026668758334	0.16815210932858	0.0617378048780488	0.785654498325953	1	0.112678855325914	1	1	0.130016051364366	0.162	1	0.939041614123581	1	1	0.130524861878453	0.0667372881355932	0.5039592760181	0.573548668703623	0.111974496911735	1	0.744094488188976	1	0.494307692307692	0.183495145631068	0.10783055198973	1	1	1	0.996290511518938	1	0.0853474320241692	0.920600348487248	0.197902097902098	0.348137535816619	0.934078467153285	0.794813387068512	0.187593052109181	1	1	1	1	0.036734693877551	0.118732955737361	0.114777327935223	1	1	0.836143622297163	1	1	1
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.778846153846154	0.273588630082906	0.972470930232558	0.810378681626928	1	1	1	1	1	1	0.945668316831683	1	1	1	0.957999401913876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.750897455907601	0.597261235955056	1	1	1	1	1	1	1	1	1
frizzled binding (GO:0005109)	1	1	1	1	1	1	1	1	1	1	1	1	0.776406035665295	0.951544076361595	0.53224914260427	0.711512501188326	0.785654498325953	1	1	0.590471231450143	0.842072673944924	1	1	1	0.538931846790146	1	1	1	0.492115299985331	0.833061251142745	0.680553051415855	1	0.64621409921671	1	1	0.541749750747757	0.986363636363636	0.827339449541284	1	1	1	0.972698755024017	1	1	1	1	1	1	1	0.887891086893995	0.852564102564103	0.928342245989305	0.757505822347275	0.355485893416928	1	1	0.3375	1	1	1	1	1	0.858608544739932
NADH dehydrogenase (quinone) activity (GO:0050136)	1	1	1	0.905750798722045	1	1	1	1	1	1	1	1	1	0.604459459459459	0.628888888888889	0.0696752787932782	0.684973025398557	1	1	0.715909090909091	1	1	1	1	0.285576923076923	0.355448751436632	1	1	0.534270146257528	1	0.895216400911162	1	1	1	1	1	1	0.369719707422178	1	1	1	1	1	1	1	1	1	1	0.964285714285714	0.776685393258427	1	0.682838709677419	1	1	1	1	1	0.113502673796791	1	1	1	1	1
3'-5'-exoribonuclease activity (GO:0000175)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.81681767325538	1	0.809605636223043	1	1	1	1	0.481769488900361	1	1	0.813744221879815	1	1	1	1	1	1	0.879109014972867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.951970420117339	1	1	1	1	1	1
cation transmembrane transporter activity (GO:0008324)	0.610530849574674	1	1	0.536170212765957	1	1	1	1	1	1	1	1	0.85165883734586	0.758128078817734	0.943164240142869	0.0240091463414634	0.684973025398557	1	0.127073061407441	1	1	0.164284334556693	1	0.813744221879815	0.873988439306358	1	1	1	0.388444850422471	1	0.573548668703623	1	0.827140521762823	1	1	0.970373224830275	1	0.426411290322581	1	1	1	1	1	1	0.832477976773101	1	1	1	0.964285714285714	0.451022727272727	0.488073997558456	0.940339908418457	0.56385734210002	0.751755852842809	1	1	1	0.0591802593057298	1	1	1	1	0.730858468677494
protein kinase binding (GO:0019901)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0780669144981413	0.956748612795355	0.4021402421853	1	1	0.205434782608696	0.420023334629702	0.0292057278252807	0.269084745762712	1	0.276004304160689	0.137454545454545	1	1	1	0.0667372881355932	1	0.03369384359401	NA	0.395915161036921	1	1	0.267251131221719	1	0.115572768039136	1	1	1	0.996290511518938	1	1	0.927824206650693	0.597841561423651	1	1	1	1	1	0.572875302521206	1	0.839378238341969	1	0.764864864864865	0.169811320754717	1	1	NA	1	1	0.148857967970596
GTP binding (GO:0005525)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.511474345096341	1	1	1	1	0.61949505815908	0.276046738072054	0.0292057278252807	0.563394276629571	1	1	1	0.977102109537486	1	1	0.142663043478261	1	0.34468085106383	1	0.563968668407311	1	1	1	1	0.135419154525914	1	1	1	1	1	1	0.776984246061515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
transition metal ion transmembrane transporter activity (GO:0046915)	0.932656023222061	1	1	1	1	1	1	1	1	1	1	1	1	1	0.739455020530048	0.18195652173913	1	1	0.839744595707952	0.850225311822334	0.738259567094481	1	1	0.7573385518591	0.601272534464475	1	1	1	0.4921875	1	0.284525790349418	1	0.434265734265734	1	1	1	1	0.744329510235506	1	1	1	1	1	1	1	0.597841561423651	1	1	0.964285714285714	1	0.782423448831588	1	1	1	1	1	0.181680856907443	1	1	0.54775828460039	1	0.593303104290199	0.730858468677494
metal ion transmembrane transporter activity (GO:0046873)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.303908633627443	1	1	0.997682926829268	1	0.39375	1	1	0.902879869590811	1	0.62156704361874	1	1	1	1	1	1	0.984665976943541	1	1	0.308823529411765	1	1	1	1	1	1	1	1	0.687615922385504	0.955274261603375	1	1	1	1	0.490749756572541	1	0.722410733742178	1	0.697031163562604	1	0.951970420117339	0.454097421203438	1	0.959683465222824	1	1	1
zinc ion binding (GO:0008270)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.365232094689802	1	0.0406354515050167	1	1	1	1	0.0292057278252807	0.702312138728324	1	0.36631062106986	0.978451327433628	1	1	1	0.10010593220339	1	0.119277108433735	1	0.0996747824558319	1	1	0.430982061416844	1	0.347180148243635	1	1	1	1	1	1	1	0.644236022582408	1	1	1	0.936957779063042	0.332442996742671	1	1	0.693116788909487	1	1	0.593569292123629	1	1	0.868792270531401	1	1	1
cytokine activity (GO:0005125)	0.193152784874808	1	1	0.235074626865672	1	1	1	1	0.805397727272727	0.355263157894737	1	1	0.805929038281979	0.0762506724045186	0.231209150326797	0.0240091463414634	0.684973025398557	1	0.457184325108853	0.113038277511962	0.0292057278252807	0.171506352087114	0.776432432432432	0.0558951104100946	0.752553012085819	0.11992385786802	0.678026905829596	1	0.0667372881355932	0.214285714285714	0.03369384359401	1	0.0668316831683168	0.776535037662634	1	1	1	0.101612903225806	1	0.112277227722772	1	0.798029556650246	0.508259700345755	1	0.174193548387097	0.207554088742208	0.348137535816619	0.268085106382979	0.873788690087502	0.102717391304348	0.0564291401273885	0.0541082164328657	0.0841010401188707	0.0519516217702034	0.036734693877551	0.977185842890615	0.763804607830794	0.0591802593057298	0.335502958579882	0.54775828460039	1	0.192464358452138	0.106719367588933
nucleosomal DNA binding (GO:0031492)	0.880022962112514	1	1	1	1	1	1	1	1	1	1	1	0.450227272727273	0.514725122153099	0.231209150326797	0.964242081447964	0.704739843193158	1	0.692307692307692	1	0.842072673944924	0.5730092508616	1	1	1	1	1	1	0.104484029484029	1	0.207554734346674	1	1	1	1	0.575007512019231	1	0.51681706316653	1	1	1	0.996290511518938	1	0.931362233445567	1	0.597841561423651	1	1	1	1	1	1	1	1	1	0.418914473684211	0.121153846153846	0.79400530577663	1	0.795022142037067	1	1	0.730858468677494
phosphatidylinositol bisphosphate binding (GO:1902936)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.371212121212121	1	0.111473476043438	1	1	0.112678855325914	0.514789862891129	0.60263053009167	1	1	0.495629370629371	0.247118644067797	1	1	1	0.458653846153846	1	0.14175	1	1	1	1	0.277126099706745	1	0.557623661397246	1	1	1	1	1	1	0.428432642487047	0.597841561423651	0.621710526315789	1	0.822533849129594	1	0.235660847880299	1	1	0.516924587404741	1	0.481292517006803	0.199180327868852	0.862671708597006	1	0.868792270531401	1	1	0.867394478826229
microtubule binding (GO:0008017)	0.852820172528202	1	0.906371317652432	0.713942307692308	1	1	1	0.323907455012853	1	1	1	1	0.465843621399177	0.984457367584303	0.318693693693694	0.0562109646079112	0.918736225339999	1	0.153590425531915	1	1	0.271793467095802	0.496777019838538	1	1	1	1	0.144201424211597	0.4921875	0.965479876160991	0.207554734346674	0.142784552845528	1	1	1	1	0.95777027027027	0.554485358391608	1	1	1	1	1	0.0853474320241692	1	0.614835505896958	0.348137535816619	1	1	0.802946759468499	1	1	0.992982456140351	1	0.036734693877551	0.505557761016276	0.164611841213928	1	1	1	1	1	1
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	0.873868947002088	1	1	1	1	0.21038961038961	1	1	1	1	1	1	0.962494095418044	0.445696318616534	1	0.842478247465059	1	1	1	0.633727810650888	0.829585707685199	0.818959760771107	1	1	0.978451327433628	1	1	1	1	1	0.44640261627907	1	1	1	1	1	1	0.485092184625914	1	1	1	1	1	1	1	0.964681374869804	0.905674653215637	1	1	0.891150453972749	0.925453777965386	0.624513319672131	1	0.55565803885398	1	0.867279585101367	1	0.448790802167305	1	0.878983382209189	1	1	1
protein kinase A regulatory subunit binding (GO:0034237)	0.880022962112514	1	0.557339449541284	0.698823529411765	1	1	1	0.323907455012853	0.805397727272727	1	1	1	0.821213258286429	0.695939070318811	0.210252600297177	0.289581205311542	0.848436205468103	1	0.665455764824233	1	1	0.3	1	1	1	0.981154039768437	1	1	0.60042862545699	1	0.665361961146526	1	0.658774038461538	1	1	1	0.997813566552901	0.485092184625914	1	1	1	0.996290511518938	1	0.827578991420799	0.920600348487248	0.597841561423651	1	1	0.964285714285714	0.709637046307885	1	1	1	1	1	0.593473479617411	0.569277108433735	1	1	0.878983382209189	1	1	1
steroid hormone receptor binding (GO:0035258)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.690858018386108	0.863821585903084	1	0.767978401374458	0.51859756097561	0.565452445937434	1	1	1	1	0.681887536158174	1	1	1	1	1	1	1	1	1	1	1	1	1	0.740836676217765	1	1	1	1	1	0.940112905135999	0.984922178988327	1	1	1	1	1	1	1	1	1	0.866688503111693	1
amyloid-beta binding (GO:0001540)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.81681767325538	1	0.278446873943356	0.975820379965458	1	0.143091482649842	0.995519139674818	0.766410408042578	1	1	0.66283185840708	1	1	1	1	0.0918367346938775	1	0.692797059447233	0.929309632079372	0.828243080087645	1	1	1	1	0.485092184625914	1	1	1	1	1	0.581275720164609	1	1	1	1	0.964285714285714	1	0.937837551625543	1	1	0.0519516217702034	1	1	0.352572074618429	0.841384548611111	1	1	1	1	1
N-acetyltransferase activity (GO:0008080)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.869065319077848	1	1	1	1	0.549654710626518	1	1	1	1	1	1	1	0.760014218746529	1	0.482180900028931	1	1	1	1	1	1	1	1	1	1	0.996290511518938	1	0.827578991420799	0.854265402843602	1	1	1	1	1	1	1	1	0.831242032416682	1	1	1	1	1	1	1	1	1
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	0.880022962112514	1	1	1	1	1	1	1	1	1	1	1	0.821213258286429	0.751860128183091	0.361892583120205	1	0.848436205468103	1	1	1	0.746845299605572	0.5730092508616	1	1	1	1	1	1	0.975972426150362	1	0.21677994902294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.964681374869804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
carboxylic acid binding (GO:0031406)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0398341998032879	0.854312014218638	1	0.951038338658147	0.942986331271763	0.225510082329078	1	1	1	1	1	1	1	0.721070234113712	1	0.640692517787078	1	0.672554347826087	1	1	0.880282904950836	1	0.93218793828892	1	1	1	1	1	1	0.927824206650693	1	1	1	0.735988132214547	1	1	1	1	0.340745192307692	1	0.819746751634528	0.619957972425811	1	1	1	1	1	1
protein binding involved in cell-cell adhesion (GO:0098632)	0.903657661965097	1	1	1	1	1	1	1	1	1	1	1	1	0.984457367584303	0.810620248980941	1	1	1	0.719356843249961	1	1	1	1	1	1	1	1	1	0.858871995243353	1	0.610999408633944	1	1	1	1	1	1	0.596480395183699	1	1	1	1	1	1	1	1	1	1	1	1	0.477272727272727	1	1	0.850666331405582	1	0.860990559706501	0.761611876988335	0.79400530577663	1	1	1	1	1
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	1	1	1	1	1	1	1	1	1	1	1	1	0.900864029104138	0.371212121212121	0.594204927211646	0.841908754334071	1	1	0.331825920408598	0.669093944278149	0.2921712245574	0.777355269284495	1	1	1	1	1	1	0.842317487266554	1	0.483107357190487	1	0.634370105168942	1	1	1	1	0.13479940564636	1	1	1	1	1	1	1	0.837136578769439	1	1	0.964285714285714	1	0.765067466266867	0.708588957055215	1	1	1	1	0.577047413793103	1	1	1	1	1	1
NAD binding (GO:0051287)	1	1	1	1	1	1	1	0.478481012658228	1	1	1	1	1	0.984457367584303	1	1	1	1	0.973017379874398	0.781110547667343	0.787798408488064	0.844746981762137	1	0.872800451913571	1	0.417372101582628	1	1	1	1	0.36628498522263	1	1	1	1	1	1	0.671138291576248	1	1	1	1	1	1	0.752830188679245	1	1	1	1	1	1	1	0.56385734210002	1	0.924830817282665	1	1	1	1	0.861031002162941	1	1	0.88729958269273
calcium-activated potassium channel activity (GO:0015269)	0.564660691421255	1	1	1	1	1	1	0.944370419720187	1	1	1	1	1	0.632684114424833	0.650494315373208	0.0398341998032879	1	1	0.24293059125964	1	0.842072673944924	0.988717751251444	1	1	0.788961038961039	1	1	1	0.203571428571429	1	0.913268905191874	1	1	1	1	1	1	0.780797727567287	1	1	0.971830985915493	1	1	0.918343653250774	0.920600348487248	1	1	1	0.873788690087502	1	0.901148163722017	0.406871609403255	0.933562857430963	0.839378238341969	1	1	0.69	0.991058071535428	1	0.868792270531401	1	0.885685884691849	0.969991866954595
collagen binding (GO:0005518)	0.364513018322083	1	1	1	1	1	1	1	1	1	1	1	0.776406035665295	0.666964285714286	1	0.109072022160665	0.785654498325953	1	0.94564041930414	1	0.108327192336035	0.383108108108108	1	0.789704271631982	0.107386363636364	0.977102109537486	1	1	0.0667372881355932	0.5039592760181	0.11016393442623	1	0.729154346540509	0.865074626865672	1	0.607287726174741	1	0.101612903225806	1	0.963915547024952	1	0.798029556650246	1	1	0.806434709704464	0.375616230565036	1	0.779253926701571	0.217407975460123	0.310855263157895	0.324	0.0541082164328657	1	0.0519516217702034	0.576052249637155	0.87878947368421	0.114777327935223	1	1	0.868792270531401	1	0.917168674698795	0.385714285714286
channel activity (GO:0015267)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.740936051899907	0.854312014218638	1	0.626623850532769	0.56460218332022	0.530855654156151	1	1	1	0.939041614123581	1	1	1	0.677226709134342	1	1	1	1	1	1	1	1	0.443876018387875	1	1	1	0.996290511518938	1	1	0.806434709704464	0.964681374869804	1	1	0.964285714285714	1	1	1	0.765358131019992	1	1	0.914870689655172	1	1	1	0.878983382209189	1	1	1
N-acyltransferase activity (GO:0016410)	1	1	1	1	1	1	1	1	1	1	1	1	0.776406035665295	0.700516319380417	0.890559440559441	0.580465448485209	0.79242636746143	1	0.761401641836424	1	1	0.434493498788748	0.2625	1	0.849556847906138	1	1	1	0.823941615267866	1	0.244910300342673	1	1	1	1	1	1	0.671138291576248	1	1	1	0.951779181908879	1	1	0.806434709704464	0.718784923295743	1	1	1	0.187593052109181	1	1	1	0.597261235955056	0.697031163562604	1	0.370744010088272	1	1	0.868792270531401	1	1	0.563439065108514
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.509525521207764	1	1	1	1	0.574322613319828	1	0.711120401337793	1	1	0.866374211356467	0.752553012085819	1	1	1	0.220489977728285	1	0.266290054210724	1	0.924370750328045	1	1	0.583386683738796	1	0.636115944683579	1	1	1	0.996290511518938	1	0.910018254053474	0.70875	0.764584668925726	1	1	1	1	0.455997242647059	1	1	0.677303754266212	1	0.393055555555556	0.491057401812689	1	1	0.476809954751131	1	1	1
