pathway	pval
phosphatidylinositol phospholipase C activity (GO:0004435)	0.00481835034064565
core promoter proximal region sequence-specific DNA binding (GO:0000987)	0.749908463439405
protein heterodimerization activity (GO:0046982)	0.156845868656735
phosphatase activity (GO:0016791)	0.540005599692199
alpha-tubulin binding (GO:0043014)	0.92588161845056
RNA polymerase core enzyme binding (GO:0043175)	0.19631115840507
magnesium ion binding (GO:0000287)	0.409111568479971
neutral amino acid transmembrane transporter activity (GO:0015175)	0.0978781251568576
ATPase coupled ion transmembrane transporter activity (GO:0042625)	0.839514857611775
GDP binding (GO:0019003)	0.698792435727452
E-box binding (GO:0070888)	0.182603079115382
serine-type peptidase activity (GO:0008236)	0.773527994908447
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	0.156817233776206
thiol-dependent ubiquitin-specific protease activity (GO:0004843)	0.829039472584021
transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	0.552581679213546
acetylglucosaminyltransferase activity (GO:0008375)	0.318042392051145
ubiquitin protein ligase activity (GO:0061630)	0.758119409735894
helicase activity (GO:0004386)	0.0834839871723885
acetylation-dependent protein binding (GO:0140033)	0.361889474311701
ATP binding (GO:0005524)	0.173205135257748
CCR chemokine receptor binding (GO:0048020)	0.0872348517150746
protein phosphorylated amino acid binding (GO:0045309)	0.11238616267343
hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820)	0.600443664244963
four-way junction DNA binding (GO:0000400)	0.661068380758616
purine ribonucleoside triphosphate binding (GO:0035639)	0.202533874977504
carboxylic ester hydrolase activity (GO:0052689)	0.931060426521313
deoxyribonuclease activity (GO:0004536)	0.615637034510742
acyl-CoA hydrolase activity (GO:0047617)	0.54022883637361
voltage-gated potassium channel activity (GO:0005249)	0.215247838809094
pyrophosphatase activity (GO:0016462)	0.0727523752593544
double-stranded RNA binding (GO:0003725)	0.0431686110660853
1-acylglycerol-3-phosphate O-acyltransferase activity (GO:0003841)	0.671157555469962
delayed rectifier potassium channel activity (GO:0005251)	0.998709961302303
histone methyltransferase activity (H3-K4 specific) (GO:0042800)	0.853665684045865
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	0.0205741709234605
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	0.592367712357037
retinoid binding (GO:0005501)	0.729015704018371
O-acyltransferase activity (GO:0008374)	0.254129624116235
phosphatidylinositol-4-phosphate binding (GO:0070273)	0.927191563350633
ADP binding (GO:0043531)	0.387949225790241
thyroid hormone receptor binding (GO:0046966)	0.637390768024473
voltage-gated ion channel activity (GO:0005244)	0.678299227647837
disulfide oxidoreductase activity (GO:0015036)	0.565481675601341
phosphatidylinositol-3,5-bisphosphate phosphatase activity (GO:0106018)	0.848292767408743
proton-transporting ATPase activity, rotational mechanism (GO:0046961)	0.403040298666804
nuclear localization sequence binding (GO:0008139)	0.931842500802913
RNA methyltransferase activity (GO:0008173)	0.309408007408609
miRNA binding (GO:0035198)	0.867968811005035
microfilament motor activity (GO:0000146)	0.891052690965531
transferase activity, transferring pentosyl groups (GO:0016763)	0.201557239731424
RNA polymerase II activating transcription factor binding (GO:0001102)	0.550703921386584
hormone activity (GO:0005179)	0.12763863261592
epidermal growth factor receptor binding (GO:0005154)	0.10728185761944
DNA-directed DNA polymerase activity (GO:0003887)	0.511916830091048
potassium channel regulator activity (GO:0015459)	0.178305388900057
SUMO transferase activity (GO:0019789)	0.665068137812986
ATP-dependent microtubule motor activity, minus-end-directed (GO:0008569)	0.90496895828173
carboxy-lyase activity (GO:0016831)	0.372842696305702
small GTPase binding (GO:0031267)	0.184880814238218
ubiquitin-specific protease binding (GO:1990381)	0.611990123223697
RNA cap binding (GO:0000339)	0.00327980627685609
chloride transmembrane transporter activity (GO:0015108)	0.283190725210504
phosphoric ester hydrolase activity (GO:0042578)	0.769082548668573
phosphatidic acid binding (GO:0070300)	0.711658748929714
G-protein coupled chemoattractant receptor activity (GO:0001637)	0.0537613101385531
phosphatidylinositol-4,5-bisphosphate 3-kinase activity (GO:0046934)	0.0541789353491973
peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	0.533960978423143
ferrous iron binding (GO:0008198)	0.114798282062434
ribonuclease activity (GO:0004540)	0.275209615724197
cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	0.673624500931394
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	0.391879515379182
SH3/SH2 adaptor activity (GO:0005070)	0.0201151377596621
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	0.98175245153337
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	0.183607519140751
G-protein coupled receptor binding (GO:0001664)	0.0170396201639387
sterol transporter activity (GO:0015248)	0.569011338493136
amino acid transmembrane transporter activity (GO:0015171)	0.0251012977037088
calcium channel activity (GO:0005262)	0.131923955098496
growth factor receptor binding (GO:0070851)	0.619193449089899
RNA polymerase binding (GO:0070063)	0.22254674499199
cytokine receptor binding (GO:0005126)	0.107874136752704
scavenger receptor activity (GO:0005044)	0.165673888735034
aldo-keto reductase (NADP) activity (GO:0004033)	0.652664030011536
ubiquitin conjugating enzyme binding (GO:0031624)	0.0354874879734594
endopeptidase inhibitor activity (GO:0004866)	0.919581803647782
intracellular chloride channel activity (GO:0061778)	0.846729793507278
DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	0.0511096087679568
lysophospholipase activity (GO:0004622)	0.769733335196783
ligand-dependent nuclear receptor binding (GO:0016922)	0.117422989018239
neuropeptide hormone activity (GO:0005184)	0.436748565731216
cholesterol transporter activity (GO:0017127)	0.475498175023617
nucleotide kinase activity (GO:0019201)	0.55358603863943
DNA secondary structure binding (GO:0000217)	0.402102635110674
guanyl ribonucleotide binding (GO:0032561)	0.784493090350522
histone-lysine N-methyltransferase activity (GO:0018024)	0.297187160207712
inorganic anion exchanger activity (GO:0005452)	0.0523764749794953
antiporter activity (GO:0015297)	0.820701063304122
Ran GTPase binding (GO:0008536)	0.167039964333197
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	0.594510440569416
enhancer binding (GO:0035326)	0.876015039776512
receptor tyrosine kinase binding (GO:0030971)	0.552190867875153
mannosyltransferase activity (GO:0000030)	0.951721252231256
sialyltransferase activity (GO:0008373)	0.622258254300065
phosphatidylinositol phosphate binding (GO:1901981)	0.283387098681932
Ras GTPase binding (GO:0017016)	0.711893933176111
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	0.646574104160453
ubiquitin-like protein ligase binding (GO:0044389)	0.989941804804547
sodium ion transmembrane transporter activity (GO:0015081)	0.101137451863172
